,0,1,2,3,4,5,6
1519,2.2114952,2.3595824,3.1846054,0.3579331,1.1507769,3.277029,0.7129172
1520,1.8729149,0.8970289,1.902467,1.7804134,0.9582678,5.701695,1.4116242
1521,1.2812254,0.10136488,1.0416913,2.4748669,2.210316,5.9827023,1.7303827
1522,1.200962,0.0,1.111409,1.2268329,1.9173146,6.2764792,2.2972515
1523,1.6581061,0.31795424,1.6290113,0.0,4.2941966,1.6539603,2.2568476
1524,1.747294,0.17917526,1.7922199,0.0,4.4917536,2.050273,2.4460714
1525,2.755897,0.752269,2.527297,1.7381191,3.2653487,0.0,2.761624
1526,2.1675909,0.0,2.7892678,0.0,4.494544,4.2438483,2.3384402
1527,1.6775751,0.0,1.4627867,0.9164143,0.96984863,5.349418,2.1882594
1528,0.6322384,0.0,0.46858013,1.9037745,2.4302633,5.133177,1.9263594
1529,2.3047411,0.7800499,3.3382468,0.12444669,3.6262858,2.4543164,2.3785298
1530,1.2998385,1.5139505,1.5779253,0.0,5.6833544,2.5914989,3.0103142
1531,1.0360408,1.1019149,0.95155966,0.0,4.5835357,1.3202145,1.7280941
1532,1.5926685,0.9538243,1.8409815,2.7778559,1.3068544,5.4608297,1.2125983
1533,1.135041,6.2147384,1.3054069,2.91863,4.7596984,0.765495,3.0682108
1534,1.405515,1.1544445,1.3057733,1.6835735,0.567268,3.841705,0.7259938
1535,1.5644009,0.72544074,1.6913359,0.02657032,0.30600446,3.7241905,0.914887
1536,2.5210655,0.3778724,2.458495,0.6114018,1.3824311,5.428854,2.0038893
1537,0.0,0.63177323,0.0,0.15473813,8.250331,9.493479,5.391303
1538,1.8610168,0.0,2.2026858,0.36081082,3.4926155,5.70147,2.9785025
1539,0.7043803,2.6409595,0.7343528,0.5083986,3.990989,1.0967528,1.1136992
1540,1.1507367,0.5809543,0.8152754,3.8261147,2.877444,5.8698773,1.4404235
1541,1.9175968,4.3596115,1.38288,2.2989972,6.5240145,0.090072945,2.2725914
1542,0.6777897,5.7550454,1.205603,3.4458385,4.079508,0.97830516,3.1728544
1543,1.1647114,0.0,1.1222394,1.1669035,2.052143,6.3333297,2.4084308
1544,1.667228,1.2347041,1.9118541,3.2173686,1.2369332,5.1428657,0.98624474
1545,3.1801856,0.6195475,4.0028505,0.06678575,3.7128503,3.2080827,3.4635196
1546,1.5196154,5.9698844,1.6786218,3.0557976,4.0396824,0.7453253,2.7912953
1547,3.6097546,1.9526752,3.907841,1.3206346,2.8345985,4.9453473,1.6604279
1548,1.3226312,0.0,1.131435,1.652966,1.6462964,6.0528994,1.9478774
1549,1.8177476,0.26774108,1.9159982,0.0,1.2791082,4.2618594,1.3355974
1550,2.0450435,0.75971806,2.4576623,0.0,5.550879,2.8723392,3.1364238
1551,3.246759,1.1463374,4.38515,0.16600436,4.040097,3.1683736,3.1902144
1552,1.1242797,0.0,1.4834963,0.5283851,2.8675857,6.3073373,2.9230468
1553,0.22760162,4.788384,0.69501424,2.2135391,3.7406552,0.9877474,2.865852
1554,0.5463306,4.245927,0.59032094,0.97592926,4.426573,1.0501341,2.7214262
1555,1.0069408,4.9039764,0.29520804,7.011693,6.7488627,2.8553214,0.0
1556,2.8797429,0.706524,3.057948,0.525791,1.8638817,5.1564627,2.0936825
1557,0.90447295,2.1321352,1.3093306,0.0,5.169174,1.8680986,2.8278666
1558,0.0,0.57706106,0.0,0.23762888,8.230141,9.446912,5.3928947
1559,0.0,0.639037,0.0,0.11726016,8.276235,9.49223,5.421923
1560,2.8922403,0.13710752,3.514634,0.06819305,3.7047942,4.2599897,2.760498
1561,3.4340131,1.8730652,4.2390547,0.7835388,2.8134031,4.659532,2.033819
1562,3.2015226,2.2352412,4.12525,1.2295067,5.0865765,1.1354843,3.9595459
1563,2.4216492,3.9656296,1.9465507,2.662691,6.4168696,0.0,2.2625802
1564,1.6744322,0.8042078,1.696026,2.2473729,1.3338836,5.902311,1.3947102
1565,0.96597016,0.0,1.0772771,0.072194874,0.9142134,4.6731253,1.5747964
1566,2.445822,0.07000229,2.3402538,0.5529936,1.5742091,5.4695687,2.1818395
1567,2.2861664,0.0,2.7228951,0.21554649,4.1655955,5.1274414,3.099505
1568,2.2675765,7.957705,2.0051017,7.993332,7.659948,2.3317688,0.0
1569,0.71880627,1.9709489,0.6911015,0.33250308,4.313779,1.0744438,1.0478282
1570,0.0,0.611778,0.0,0.14088935,8.178631,9.473137,5.39448
1571,2.02095,0.3657146,2.1421647,0.0,1.643001,4.2539887,1.2855082
1572,3.8252265,2.662211,4.889737,1.5380712,4.4558663,3.751017,1.6893045
1573,0.6564466,0.0,0.25208127,3.074452,2.6189797,4.395494,1.5561662
1574,2.6937976,2.571277,4.0262566,0.43894517,5.8759246,1.8550802,3.5174706
1575,1.6253438,0.24524722,1.9203842,0.0,4.9536934,2.8112955,2.6797254
1576,0.9123236,0.0,0.50273365,2.6569161,2.178004,4.265209,1.5197904
1577,0.6162975,3.6512003,0.8891952,0.66236573,4.7062063,1.1180836,2.5300763
1578,1.8596778,0.0,2.5137374,0.0,5.1026444,3.8428173,2.6360562
1579,1.0097398,0.0,1.0392166,1.3314283,2.4848862,6.5406857,2.5322397
1580,1.1451224,0.0,1.1250949,1.1253284,2.0390651,6.3334064,2.4088986
1581,1.5020161,0.0,1.8711429,0.40066248,3.0989802,6.00297,2.9586675
1582,1.2960329,2.5380716,1.7528462,0.10463828,5.5117755,1.1882249,2.5722456
1583,0.0,0.5885074,0.0,0.18926138,8.301832,9.548504,5.470649
1584,0.91709256,1.3111867,0.84409654,0.00848788,4.450222,1.1009136,1.5646956
1585,2.5496836,0.8176435,3.5029433,0.0,4.948304,2.7632048,3.192023
1586,2.6738482,6.2383666,1.1952459,8.3645,6.860127,3.2791817,0.0
1587,2.0398107,0.0,2.5739028,0.0,4.7972918,3.4322815,2.6137118
1588,2.039597,0.9238819,2.06766,1.2860141,0.7422045,5.598415,1.5781262
1589,2.2292178,2.6639886,2.4917996,1.6264715,5.6720085,0.5529084,2.1488585
1590,1.5959251,0.0,1.7783506,0.55761236,2.6931117,6.110639,2.8427265
1591,3.4998248,0.7743155,3.3906624,1.0504775,2.9553194,5.3928995,2.0991023
1592,0.82611835,2.6089208,3.149042,1.1248615,0.0,3.4389384,1.034894
1593,3.4136016,3.0833492,5.3694897,0.88370997,5.180814,2.7684395,3.5059922
1594,0.8912128,0.0759733,0.8893117,0.3366778,0.46170157,4.254944,1.3924246
1595,3.117368,3.2744334,5.0301847,1.222554,5.821601,1.9721934,3.6281164
1596,3.1440217,0.7256229,3.4439716,0.5902854,2.4810019,5.1431613,2.4156225
1597,1.5415847,0.8051444,1.8469187,0.0,5.659312,3.9109263,3.4871993
1598,1.5690262,1.3492899,2.3433921,1.1798348,0.47082502,5.325152,0.8635443
1599,1.0626795,6.0244856,1.0826507,2.7682502,5.0841594,0.764973,2.9938982
1600,1.00396,0.8078027,1.3858687,0.0,5.3632283,3.117454,2.6237314
1601,1.2455796,0.62555444,1.328089,0.22158533,0.09177826,3.7587202,1.0273638
1602,1.6442571,0.37658277,1.809489,0.0,4.8360868,2.3126678,2.453469
1603,2.2875588,0.062228054,2.6687047,0.0,5.1118326,4.1350794,3.4009182
1604,0.47008988,2.0754116,0.4495421,0.09869045,4.3678193,1.4193523,1.4268165
1605,1.2090393,0.76233625,1.3142637,0.0,4.94263,2.156425,2.3126376
1606,1.9105124,0.20778856,2.0911603,0.0,4.177951,1.9960376,2.6433685
1607,0.0,0.5967213,0.0,0.19947308,8.259839,9.4837,5.399769
1608,0.45808968,4.7380977,1.2586249,3.469703,2.8606236,1.11614,2.6679106
1609,1.6617486,0.9728476,1.9089445,2.8380458,1.3388689,5.546182,1.2420415
1610,2.3749957,0.31002584,2.2709475,0.7142064,1.242961,5.475873,2.021814
1611,3.710961,2.1095707,4.885453,1.1125188,3.9479468,4.0127473,2.4859097
1612,1.6110404,0.0,1.4878302,0.71056336,1.6237594,5.858137,2.2950675
1613,0.0,0.64750195,0.0,0.117773,8.198025,9.494538,5.3980856
1614,1.1883224,4.536134,0.08947319,6.9488792,5.9836073,3.1250544,0.0
1615,2.5341957,0.0,2.5987036,0.27645743,2.5578315,5.1108785,2.6307428
1616,1.0302985,0.34033135,0.7362172,3.599226,2.101137,3.4933429,0.9876843
1617,2.613067,1.895594,3.6646316,0.017750084,5.9757032,2.1766694,3.296622
1618,1.4473864,0.54585564,1.3638971,0.0,4.5143666,1.5236217,2.0739982
1619,3.3266757,1.5232328,4.619849,0.40709034,3.8958251,2.9963205,3.1085293
1620,0.7116709,1.9903926,0.9083299,0.0,5.488946,2.7155864,3.067043
1621,2.2465107,1.9755031,2.6506217,2.9315164,1.1032239,4.5626445,1.3128996
1622,0.77293956,0.0,0.47666863,3.3980327,3.1559253,6.1077933,1.8271155
1623,0.9646704,4.551908,0.77410233,1.2291718,4.7658563,0.9371936,2.6551723
1624,1.7085683,1.2240666,2.1220703,0.0,5.3508897,1.9856082,2.7070873
1625,1.4555185,0.29713246,1.5651242,0.0,0.65067565,4.125946,1.1542815
1626,0.89372444,0.0,0.9752667,1.3861635,2.798044,6.653443,2.7073665
1627,1.7434859,1.39693,1.9079022,3.403429,1.2100008,4.82951,0.7906063
1628,1.6561989,2.4243762,2.2634687,0.060822487,5.3073726,1.1080918,3.0601952
1629,2.3737447,0.3184528,2.7113898,0.0,5.277795,3.592741,3.2380135
1630,0.51604104,0.0,0.25910255,2.5169454,2.723236,4.8870378,1.8015363
1631,1.2858379,0.5961114,1.6469145,0.0,5.17199,2.808601,2.4738672
1632,1.7831373,0.7778221,2.0515301,0.0,5.765706,3.4315476,3.3695655
1633,3.8022826,2.1806037,4.7129745,1.2044494,3.7605693,4.381182,2.1028626
1634,1.4830978,0.61846316,1.2478313,2.532045,1.4436206,3.837876,0.97061056
1635,0.61090255,3.485831,0.93169785,0.54943234,4.9017982,1.0145193,2.511258
1636,2.3082325,0.0,2.6357157,0.0,3.3172503,4.489315,1.9360821
1637,0.50085413,1.4752868,0.7529491,0.0,5.2459464,2.7350636,2.283972
1638,0.8036531,0.10198465,0.27036294,3.5915875,2.550675,3.6568546,1.2098886
1639,1.4980422,0.0,1.9551884,0.3331027,3.4673533,6.0035777,3.0195463
1640,2.0048096,0.28627786,2.3881116,0.0,3.9696677,2.157949,2.6343
1641,1.2746642,4.660045,0.14610186,6.963846,6.0104666,3.04598,0.0
1642,0.78481483,1.6917613,0.7617591,0.17640966,4.4415426,1.0616828,1.1757994
1643,2.4276147,2.10405,3.2529585,0.3334716,1.0629749,3.9322162,1.1855369
1644,0.3576501,1.7630137,0.53893965,0.0,4.9417324,2.4280581,2.0781095
1645,3.0841167,0.41749448,3.597572,0.22030526,3.2617855,4.3481016,2.6150312
1646,0.95429516,0.0,0.8448387,1.7527878,2.495712,6.428121,2.3913183
1647,1.8706056,1.1558052,2.1348116,1.8227487,0.8030756,5.4814315,1.323833
1648,2.2226143,0.0,2.4131887,0.32619232,3.0133612,5.312484,2.847141
1649,2.0770285,0.0,2.6491673,0.0,4.7824755,3.5665066,2.4791172
1650,1.6759137,1.2620854,1.9810581,2.8170846,1.0880356,5.4618106,1.0819025
1651,2.067798,0.521996,2.7384179,0.0,3.8708518,2.2567093,2.677818
1652,0.0,0.63480353,0.0,0.11392492,8.256429,9.521925,5.414626
1653,1.519172,0.7023579,1.2743826,2.3998542,1.3676449,3.896554,0.9713561
1654,2.050448,0.0,2.305113,0.3198949,3.226867,5.512154,2.8615215
1655,0.90867496,2.417613,1.3400178,0.0,5.292305,1.7056799,2.7475474
1656,0.0,0.6227814,0.0,0.1369533,8.245768,9.484985,5.452715
1657,1.6734726,0.7024921,1.7964138,0.0,0.4659084,3.7920883,0.9026349
1658,1.6679152,2.47632,2.0897558,0.47224742,5.4683228,0.9339743,2.598439
1659,0.4630204,2.2408004,0.60105306,0.0,5.2745433,2.7325637,2.9609213
1660,2.3214297,2.2296088,2.9019542,0.78458756,4.377922,0.3803749,3.581791
1661,2.0719917,1.4237659,2.9009068,0.42673528,0.5876321,4.4180384,2.2376084
1662,2.4113975,0.0,2.7955015,0.0,3.7789776,4.335649,2.0149295
1663,1.3822869,0.0,1.8728861,0.0,3.0054317,5.492522,2.4077811
1664,0.73726714,0.0,0.552969,1.3821213,1.7053849,4.542882,1.6711326
1665,2.4161413,2.4174278,2.0028238,2.3969717,5.1373315,0.0,1.8807719
1666,1.6480703,0.0,1.708512,0.66450036,2.4461238,6.156647,2.7552211
1667,1.8602227,3.0463016,0.16488433,6.6563616,3.931639,3.9269433,0.0
1668,0.71263134,2.1056843,0.73250604,0.29716903,4.4108677,1.0791775,1.230635
1669,1.3969127,0.6162208,1.2582583,0.0060383677,4.337502,1.1431375,1.7708601
1670,2.1784523,1.4416443,3.2012808,0.2528523,3.3195791,1.5039691,3.079321
1671,3.1475923,0.61365134,3.9567502,0.20529923,3.6747923,4.227036,2.839279
1672,1.9662366,0.0,2.4129605,0.0,4.686453,3.051399,2.6356404
1673,1.9017401,2.3069654,2.2647834,0.63077223,5.364198,0.8005764,2.6922662
1674,1.5009432,1.4325851,1.9389576,0.0,5.5131297,2.5297818,3.0902445
1675,0.9046155,5.8119597,0.96478796,2.5573025,4.928161,0.794236,3.0584009
1676,2.1079228,3.8295026,1.8564659,2.0469375,6.0523834,0.06698127,2.455716
1677,0.41362825,0.0,0.06958714,3.2009654,2.9380567,4.4475837,1.5293102
1678,0.72991014,0.0,1.1391498,0.22177166,2.1480224,5.6981316,2.3556979
1679,1.0868084,0.07329181,0.83724016,1.6668644,1.3042372,4.2711625,1.4176592
1680,2.5439112,0.7448417,3.3343608,0.0,5.1151257,3.0658603,3.3285654
1681,1.8206487,0.0,2.4840872,0.0,5.151786,3.8964477,2.6416547
1682,2.0940864,0.6275258,2.1506577,0.18382001,5.398856,1.6816521,2.3774748
1683,3.7467334,2.1855316,4.9761086,1.1944921,4.0681067,3.8657634,2.557495
1684,2.4221478,0.0,2.9447935,0.06882292,4.370842,3.6919682,2.135689
1685,1.9606395,3.3791163,3.0790327,2.4009852,0.24297644,4.5035276,1.1788119
1686,3.138356,1.3517147,3.6918738,0.67070985,2.1354158,5.017205,2.2458844
1687,2.0121977,0.0,1.9915967,0.50701797,2.326995,5.746927,2.545512
1688,2.0513859,0.2889253,2.037837,0.7958159,0.78166294,5.1682167,2.27313
1689,1.3913119,0.5158361,1.6351292,0.0,5.0092955,2.6253295,2.5710745
1690,0.5361525,2.145432,0.7049154,0.0,5.343852,2.8462038,3.1730793
1691,2.0198824,0.8553603,2.1748214,0.06863469,5.3320036,1.6091394,2.4928048
1692,1.275507,1.2615616,2.106593,1.5482986,0.54292476,5.3955913,0.83325225
1693,1.0555574,0.53977525,1.0041742,0.9325128,0.48425758,4.023168,1.1273425
1694,1.815582,0.0,2.2021585,0.36521804,3.6376894,5.7690606,3.0531561
1695,0.0,0.60398114,0.0,0.15543431,8.270115,9.510837,5.450159
1696,2.0648367,2.3017638,1.4033484,4.9769025,2.1111934,4.1163335,0.10309343
1697,0.0,2.025209,0.0,4.7154884,4.1092725,3.7957654,0.12944038
1698,1.193234,0.80151427,1.0746009,3.4712203,2.5841196,6.149779,1.3249704
1699,0.0,0.60285866,0.0,0.16985935,8.182336,9.529832,5.433008
1700,1.2361208,2.360421,0.06941885,5.8726215,3.4733665,4.6657524,0.31388706
1701,2.4005032,0.0,2.3003583,0.5410694,1.7854351,5.4380655,2.34143
1702,1.9457698,0.8946613,1.9620762,2.6970706,1.254851,5.3799005,1.416645
1703,1.698849,1.522974,2.1650844,0.0,5.536544,1.8939577,2.75065
1704,2.6762354,0.0,2.9383986,0.14379549,3.6725602,4.752031,2.8772452
1705,1.0738475,0.2714385,0.6527723,3.69565,2.2734792,3.6081219,1.0843596
1706,1.6516356,0.43612233,1.4825299,2.058679,1.5516865,6.0515294,1.6456578
1707,2.3742378,0.0,2.5946043,0.27527946,3.3317559,5.1524673,2.8914635
1708,1.343478,0.35054085,1.088262,2.901497,2.4041133,6.1492467,1.6220825
1709,1.0945356,0.0885981,1.1475021,0.0280357,0.46331656,4.2937155,1.3244704
1710,1.9803543,0.9164592,2.2619114,1.0689249,0.57741,5.0417194,2.1749434
1711,1.7098244,1.0225902,2.0252435,0.0,5.643097,2.6978505,2.9235237
1712,3.0203426,2.2377315,4.057154,0.869057,5.5700006,1.4243604,3.802717
1713,2.308388,0.0,2.8383198,0.0,4.487731,3.4440696,2.201534
1714,2.86224,0.1328634,3.5267184,0.0,4.267808,4.167561,3.0137174
1715,3.3842866,2.2526631,4.957794,0.5718966,4.4244576,2.742915,3.537515
1716,1.3155597,0.0,1.7437251,0.35187012,3.0814471,6.0818853,2.9205725
1717,2.5733173,0.0,2.5407674,0.40338713,2.0203118,5.3466973,2.3836734
1718,2.416824,2.5004346,1.1355209,5.5209136,2.78843,4.0066495,0.07209678
1719,0.0,0.60405684,0.0,0.19635814,8.314129,9.564658,5.4178452
1720,0.730373,2.1781664,1.07321,0.0,5.3913393,2.5047565,3.1029737
1721,3.7686355,2.6918933,5.134695,1.4938879,4.9393735,3.5528524,2.0888236
1722,1.1742066,1.2633965,1.2119634,3.7544417,2.1729484,5.6610174,0.9116034
1723,3.4471,1.5956608,4.7172174,0.5127355,3.7463257,3.3384454,2.8689525
1724,0.31728628,1.7587179,0.5165998,0.0,5.0254784,2.5774748,2.1821358
1725,3.4983366,1.464844,4.6387453,0.51336384,3.8302855,3.5961394,2.8589408
1726,1.9720429,0.9666859,2.4340975,0.0,5.4536853,2.4224854,2.9045208
1727,1.1220028,0.054997593,0.80010736,2.273966,1.7399579,4.199702,1.365277
1728,1.2284607,3.3212655,0.0,6.575651,4.667638,3.8083353,0.0
1729,0.3596728,4.1695213,0.64681756,0.951821,4.097304,1.1719693,2.615026
1730,2.5509298,0.0,2.8987188,0.0,4.5316124,4.4266734,3.2369986
1731,3.845492,2.4440176,4.747921,1.3803668,3.7135258,4.3892574,1.9526341
1732,3.1167367,0.72558606,3.9348788,0.19786114,3.395017,4.23245,2.7017357
1733,0.7517998,0.0,0.5587051,1.4516566,1.6917783,4.4858947,1.661762
1734,2.5931275,2.5651405,3.4688718,0.9768136,4.5755687,0.61092716,3.849222
1735,1.365449,0.0,1.5645583,0.0,1.4195395,4.6463575,1.624415
1736,1.2665218,1.7813638,1.6712017,0.0,5.4651136,2.1293406,2.9494529
1737,3.4667666,2.6048973,5.1399183,0.7484475,4.2226405,2.6744747,3.6427019
1738,2.030448,2.3839757,1.1353462,4.937971,2.194463,4.4062,0.062555596
1739,1.2464675,1.5554103,1.5519259,0.0,5.4945126,2.5364347,3.076975
1740,1.8363628,2.0086794,3.0765245,0.5940172,0.34110403,4.4732842,1.2389572
1741,2.0864499,0.0,1.9889145,0.46664274,2.081256,5.5533066,2.3870122
1742,1.1254501,0.019466013,1.2191901,0.0,0.72468835,4.4678545,1.3874636
1743,1.8370383,0.3518876,1.9196445,0.0,3.7567794,1.1541578,2.4719212
1744,2.429926,0.8278783,2.4303224,0.62147194,1.0464348,5.2121606,1.5327343
1745,1.5723171,0.48875636,1.6922781,0.0,0.542119,3.9946618,1.0493152
1746,3.0117414,2.7393541,4.413615,1.204164,5.2800527,1.3507913,3.8564308
1747,3.6339347,2.190806,4.526741,0.9852659,3.2834105,4.4363694,1.9004376
1748,1.3439375,0.0,1.1186584,1.959506,1.9244875,6.2271547,1.9757152
1749,0.62298703,2.0725553,0.80502546,0.0,5.441955,2.801755,3.1315722
1750,0.5232018,3.0337198,0.5323666,0.43180627,3.5721877,1.4250516,1.5493221
1751,0.709447,0.0,0.85650283,0.269036,1.1749626,5.0228143,1.776751
1752,0.8461069,0.0,0.7941472,1.8784244,2.9065728,6.6439676,2.5701044
1753,0.0,0.58979094,0.0,0.1736533,8.2319,9.478644,5.438369
1754,0.8703519,0.12686387,0.56889147,3.5488727,3.1261184,6.1130385,1.7226548
1755,1.7074952,0.17709178,2.0464911,0.0,4.871666,2.8681338,2.6673832
1756,1.7080412,0.0,1.9725395,0.0,2.3323352,4.912003,1.9211555
1757,1.4019313,0.0,1.2794566,1.1252913,1.5959983,6.0325847,2.133355
1758,0.30967787,2.1739032,0.32061964,0.0,4.4722,1.8838259,1.7129903
1759,1.1278741,0.5966241,1.0491078,0.9787156,0.39129847,3.927054,1.0961872
1760,3.578574,1.4396871,4.246854,1.1310527,3.1386604,4.6596227,2.7280777
1761,0.0,0.63029206,0.0,0.13426632,8.260927,9.51267,5.4086595
1762,0.4207506,5.3913183,1.0018715,3.3571272,3.830921,0.99950975,3.0919611
1763,0.7006042,0.23009244,0.40673643,3.8745852,3.3434088,6.0107136,1.6319563
1764,1.1992596,2.638179,1.7601203,0.0,5.4299374,1.2998395,3.0150065
1765,0.761353,0.0,0.36448824,2.8209956,2.4672518,4.484762,1.6278884
1766,0.59672,0.0,0.30287033,3.2146163,3.2831197,6.1147976,1.9930975
1767,1.5591335,2.249659,3.14993,0.28555894,0.36066747,3.1914272,0.7421094
1768,2.8978732,1.2194613,3.7770622,0.0,5.768951,3.3513093,2.5556443
1769,2.2888858,0.0,2.7402894,0.0,4.203829,3.0411568,2.1713214
1770,0.64057803,0.0,0.36114487,3.5579932,3.2815757,6.012826,1.7446746
1771,2.1080303,1.4828519,2.5810657,1.0163889,0.6232311,5.1533723,1.6255107
1772,1.1202279,0.0,1.4953375,0.49072474,2.9083788,6.334678,2.9148872
1773,2.9308503,1.9181702,3.3665805,1.3049865,2.719246,0.489035,3.275297
1774,1.9568815,1.9034389,3.0463996,0.2081396,0.4803139,3.639453,1.2309463
1775,2.5354393,0.0,2.9562318,0.05924636,4.1360064,3.8969903,2.071124
1776,2.863482,0.5786543,3.0174506,0.52056164,1.9311146,5.206049,2.1826189
1777,1.6358099,0.0,2.099014,0.30607355,3.656085,5.934482,3.0501559
1778,0.0,0.6075885,0.0,0.13244075,8.210867,9.46355,5.4388757
1779,2.865874,0.62358606,3.1469696,0.17951906,3.5228226,3.6891685,1.481498
1780,2.0220852,2.1791224,2.3190806,0.8761083,5.605054,0.8990329,2.3298664
1781,2.6568446,0.35557747,3.3073657,0.0,4.839733,3.8761961,3.2501009
1782,0.42644235,2.3367465,0.38163757,0.11029214,4.221035,1.4747969,1.3535314
1783,1.1132439,1.7460388,1.4203985,3.049402,1.4578577,5.8933387,0.57718307
1784,2.3283837,0.0,2.915221,0.03188175,4.5194016,3.9385476,2.2501476
1785,3.309286,1.7077837,4.0516977,0.7323747,2.4234326,4.8218265,2.1798327
1786,1.3017869,1.9732965,1.1513519,3.841698,1.7089074,5.283443,0.34271586
1787,2.4584765,0.13729444,2.7787309,0.0,3.4688487,4.340153,1.8043184
1788,1.1837293,0.0,1.4087993,0.6400198,2.4912841,6.3494086,2.8158698
1789,1.4902833,2.2890763,1.8443439,0.24254304,5.50639,1.1217859,2.5092545
1790,0.74929404,3.0682576,1.142095,0.15653557,5.0134397,1.1868776,2.6145823
1791,0.73616135,0.0,0.61774904,0.9897102,1.4062358,4.677789,1.7332501
1792,1.9540753,1.0267655,2.4407299,0.0,5.456604,2.4522963,3.0317256
1793,1.2100275,3.0825944,1.6690352,0.5527444,5.3661976,0.8199474,2.4753888
1794,1.2005547,0.0,1.5270048,0.0,2.0566077,5.276813,2.1038396
1795,1.6686687,1.325083,2.3086617,1.4411132,0.5190838,5.2842846,1.0369452
1796,0.0,0.64168024,0.0,0.16245311,8.248268,9.513943,5.4012375
1797,1.8881807,0.0,2.5417101,0.0,4.565152,4.8030934,2.53505
1798,1.0692245,3.65293,1.1841614,1.1090273,5.3291473,0.4131862,2.7063932
1799,2.1315389,0.0,2.5827367,0.0,4.9825478,4.5006313,3.3512502
1800,1.3583872,3.0493836,1.7639499,0.8415261,5.0954027,0.57093626,2.3181965
1801,1.5784318,3.945243,0.074010074,6.9493794,5.0067873,3.454501,0.0
1802,0.7535831,5.6613517,1.166297,3.058055,4.1405306,0.8610758,3.0129845
1803,2.0421202,2.5791998,2.2888637,2.9584134,0.53658074,4.560184,0.6189949
1804,2.2621286,0.0,2.688434,0.25936037,4.1686654,5.1452794,3.1429079
1805,0.0,0.6130259,0.0,0.15891641,8.183525,9.476177,5.414053
1806,0.46239033,2.4170606,0.72986096,0.0,5.1590242,2.3540723,2.9603674
1807,1.5894747,0.0,1.9504306,0.0,2.6303463,5.098073,2.1232443
1808,0.9526553,0.0,0.5374501,2.749573,2.1584666,4.2634473,1.4958723
1809,0.79013467,0.0,0.6334954,1.0566039,1.2504112,4.418271,1.6477988
1810,1.8736262,0.07162163,2.1874013,0.0,4.65067,2.775492,2.6597688
1811,1.1397738,0.096467584,0.7577715,2.7073894,1.9863349,4.273813,1.3791827
1812,0.71578914,0.0,0.30669844,2.9091463,2.4566743,4.348101,1.5804225
1813,1.9691713,0.4915931,1.9858621,0.40082535,3.396474,0.64445734,2.5722597
1814,2.0207002,0.30841056,2.5476255,0.0,4.0419683,2.3950214,2.6496415
1815,2.6264334,0.0,3.0094738,0.0,4.3884125,4.407451,3.0433838
1816,2.8299396,0.0,3.0024018,0.07643008,2.844881,4.6294413,2.4726408
1817,3.589877,2.2391179,4.472048,0.9680364,3.0201576,4.587988,1.9129462
1818,2.4937541,0.7317959,3.060179,0.0,5.159874,2.249071,3.2575042
1819,1.7956454,2.063362,2.6857579,2.0088136,0.4975646,5.0249715,1.2765269
1820,2.7106318,0.17720973,3.0358622,0.1330868,3.9148953,3.5934846,1.8163209
1821,0.61364603,0.0,0.18304081,3.3165135,2.7226653,4.183967,1.450685
1822,2.2931142,1.0666125,1.9737855,1.6026978,3.53598,0.0,2.3298752
1823,2.1788304,0.0,2.7055001,0.0,4.1191993,4.571252,2.276773
1824,1.1244935,0.20234922,0.82808053,3.2497482,2.777104,6.203633,1.7126749
1825,2.8385322,1.2285767,3.2307725,0.6407143,1.53193,5.0651584,2.020385
1826,0.9008802,1.9097993,1.1693391,0.0,5.4457045,2.5333421,3.0962088
1827,2.172196,0.0,2.445822,0.0,2.9042592,4.54034,1.8374088
1828,1.0065904,1.5039252,1.1750166,0.0,5.528883,2.9667516,3.214255
1829,1.4269516,0.17525026,1.262492,1.9602156,1.7479774,6.0886245,1.7248712
1830,2.5372195,0.0,2.422235,0.42696744,2.4042525,5.3674192,2.2687342
1831,2.1931791,1.3090676,3.0192263,0.3462515,0.7892841,4.5596294,2.3835933
1832,1.0557457,1.4064224,0.4337746,4.7919955,2.8775625,4.8135877,0.68323684
1833,2.345169,0.033227265,2.8271563,0.0,4.1546745,3.0036116,2.1244051
1834,1.8565637,0.0,2.382549,0.23833174,4.1508245,5.5152497,3.0686061
1835,0.8050872,0.0,1.031573,0.10578656,1.3361188,5.052532,1.8385081
1836,2.2572052,0.0,2.6395147,0.0,3.6430762,4.58081,2.1951041
1837,1.5850958,0.30412483,1.9084773,0.0,4.969105,2.8019316,2.6001883
1838,2.0889683,0.0,2.534828,0.22571701,3.9590871,5.262458,3.0380292
1839,2.1242688,2.3708076,0.8809054,5.6733255,2.8309033,4.0922565,0.09769754
1840,1.0293016,0.77724385,1.398188,0.0,5.3462358,3.0738451,2.6310778
1841,1.9183455,0.2729468,1.7821798,0.8252774,0.90000737,5.4937873,1.8271303
1842,0.54772425,0.0,0.3805419,2.0224948,2.5679228,5.115026,1.9864407
1843,1.5322587,0.35413867,1.8310173,0.0,5.02904,2.7276206,2.550051
1844,1.0136644,1.2968845,1.2324611,0.0,5.7293305,3.5599031,3.3679345
1845,1.2063864,5.7251024,1.3643997,3.0410097,3.8155158,0.8666577,2.8477342
1846,2.0311306,0.7902167,2.4304202,0.0,5.582394,2.8754683,3.1546092
1847,3.2042184,1.8236326,4.6634483,0.3672897,4.3922167,2.788258,3.2449915
1848,0.40449235,2.8368456,0.3233608,0.18310744,4.0067225,1.7982762,1.702523
