,0,1,2,3,4,5,6,7
1923,1.2027617,0.0,1.2500663,0.25655574,3.1659884,4.1171103,1.9762497,3.5517044
1924,0.21256083,0.10862202,0.052700058,0.90645367,4.8797774,3.6544771,1.8752007,1.8429089
1925,2.470555,0.0,0.6385355,1.1930548,7.515583,3.4457843,2.3750417,2.3046908
1926,0.8913679,0.4169643,0.15072097,0.8171527,5.6459913,3.0286775,1.8272731,1.1892136
1927,0.16554308,0.0,0.81934613,0.87545615,3.704729,4.241571,1.9137416,3.583014
1928,0.74800354,0.48465732,0.08276977,0.6915277,5.417715,2.8151777,1.6456944,0.9112426
1929,3.2750857,0.0,2.244855,0.0,0.46991882,2.100871,0.7504115,5.096169
1930,3.213083,0.0,0.14828558,0.0,0.0,3.968352,0.8281212,3.6128864
1931,2.109378,0.0,1.2648152,0.0,0.08949885,4.834525,1.0900414,4.8396254
1932,3.8683736,0.40003854,1.9164718,0.0,5.687951,5.727764,3.8517418,4.0349708
1933,5.02975,0.0,2.2554946,0.0,0.96915364,3.2011113,1.4761311,5.6419463
1934,3.3359513,0.076324634,0.1992286,0.0,0.5538293,4.0964565,1.75513,3.0502405
1935,1.4525428,0.0,0.8907393,0.0,0.6442225,4.556286,1.4272685,3.4322739
1936,0.0,0.0,2.50552,3.2909682,0.74472046,4.097227,0.0,7.3281817
1937,2.868035,0.0,0.85375184,0.0,0.0,4.023386,0.5493761,4.1488667
1938,2.4480557,0.0,0.20307769,0.8296525,8.208646,2.5866275,1.6734322,1.107998
1939,1.9644699,0.0,1.089804,1.4422567,5.724265,4.0448523,2.6523159,3.5762181
1940,3.4251933,0.0,2.2045236,0.0,2.235561,0.58811516,1.1854653,3.1443968
1941,1.9605687,0.0,1.2904516,0.49951273,4.087066,3.6659958,2.1355584,3.3206296
1942,1.1777573,0.0,1.1714518,0.0,1.689086,5.319297,1.8439243,4.538081
1943,2.3713052,0.0,1.772243,0.0,1.3179286,0.5101822,0.52225304,2.9647827
1944,4.475091,0.0,1.1175331,0.0,0.93286204,5.214592,2.3638964,4.845194
1945,1.7222495,0.0,1.09242,1.2580115,4.7378936,3.118902,1.9283273,2.93859
1946,6.142223,0.0,1.7791237,0.0,1.6655208,4.8016543,1.7066529,5.628995
1947,3.617604,1.7794347,0.17820324,0.0,7.3599076,1.5702473,1.313547,0.0
1948,1.2209554,0.0,1.3195951,0.26673895,3.2786899,4.997026,2.470679,4.5591197
1949,2.5781357,0.0,0.709954,1.2940713,7.6237984,3.6665056,2.4868705,2.5249681
1950,0.0,0.0,2.492158,3.2588031,0.7313696,4.116323,0.0,7.3015065
1951,2.7133021,0.0,1.5708565,0.0,2.8821316,5.4779134,3.0963833,4.4623103
1952,2.5674093,0.0,1.2813731,0.0,0.14559823,3.4596865,0.27786615,4.097607
1953,2.7212753,0.0,1.2492026,1.7404066,6.3102384,3.5951054,2.6770859,3.1627536
1954,2.6041005,0.021213464,0.37270516,0.0,0.34460807,4.310603,1.6329718,3.1211452
1955,1.3256388,0.0,0.6294605,0.99097544,4.7778983,1.8909004,1.420018,1.4850384
1956,6.086342,0.0,0.94054806,0.0,1.3366525,5.3135586,1.7491605,4.8577895
1957,2.171859,0.0,0.6000401,0.0,0.0,4.4229383,1.0919018,3.7469597
1958,1.5497262,0.0,0.972582,0.0,1.3594496,4.604237,1.8409498,3.3475013
1959,3.0945141,0.0,2.2840142,0.0,0.4546191,1.5315382,0.58285606,4.9224
1960,3.4051473,1.097753,0.121776,0.0,7.6071253,1.32307,1.2396326,0.0
1961,3.1759846,0.0,0.032349184,0.0,0.20686638,3.889003,1.4431651,3.1133313
1962,0.15630874,0.0,0.24020655,0.7639316,3.7952213,2.1726377,1.0301331,1.3469085
1963,2.5705287,0.0,1.1192976,0.0,1.1847558,5.646783,2.1730032,4.856316
1964,0.0,0.0,2.4936972,3.284064,0.73739934,4.0443664,0.0,7.2928734
1965,4.417252,0.0,2.2019842,0.0,1.4343257,0.0,0.44472924,3.4989934
1966,1.268471,0.0,0.5118135,0.29850549,4.5361176,1.1387894,1.1071614,0.5600507
1967,0.0,0.0,2.5075967,3.2504585,0.71532744,4.1454144,0.0,7.3664546
1968,1.7146845,0.0,0.7542953,1.3123945,6.0424247,4.0126634,2.563119,2.8992715
1969,2.259399,0.0,1.7318238,0.0,0.3698361,2.4884102,0.10892677,3.932366
1970,6.0418844,0.0,0.6297709,0.0,0.7124808,4.5206623,1.5811498,4.7538548
1971,2.6575587,0.53214586,1.4163741,0.0,2.2580552,4.5667405,2.4629464,2.8986483
1972,0.0,0.0,2.5126162,3.2885225,0.72916883,4.1169806,0.0,7.362551
1973,4.29981,0.0,2.4415908,0.0,4.349346,5.6731334,4.0415993,5.186414
1974,2.658838,0.0,1.6025054,0.0,0.56543505,2.759515,0.33349392,3.8495202
1975,2.6278079,0.0,0.6755503,1.2416524,7.759537,3.576763,2.4715457,2.4291148
1976,4.6835814,0.0,1.0984191,0.0,1.2755986,5.322897,1.6300366,5.0475497
1977,2.831697,0.016502969,1.5557977,0.32167885,5.1716223,5.6612597,3.430107,4.1313825
1978,2.4115217,0.0,1.942326,0.0,1.2300656,0.9401807,0.49268118,3.3132987
1979,1.6543114,0.0,0.8758456,1.2915143,5.842561,4.400529,2.7398725,3.4159908
1980,5.4833198,0.0,0.089084044,0.0,1.0744627,4.076827,1.8243015,3.8149695
1981,2.800733,0.0,1.2573527,0.0,1.7955317,5.7156205,2.600456,4.86504
1982,7.453246,0.0,1.2727853,0.0,4.386599,0.62339985,0.85041904,2.4115286
1983,0.0,0.0,2.5178354,3.274622,0.7448804,4.139371,0.0,7.3398547
1984,1.307034,0.0,0.9279902,0.0,0.8469603,4.494866,1.4740108,3.2707648
1985,2.8592842,0.0,1.7394785,0.0,0.19641092,4.3872576,1.2938724,5.4177957
1986,2.3484874,0.0,1.0903366,1.3132958,6.435175,4.5690255,3.0073972,3.61098
1987,1.1602648,0.0,0.99487674,0.0,1.3717153,4.5253434,1.6108491,3.4238248
1988,2.9532564,1.7904012,0.0,0.0,6.846606,2.2616,1.3089863,0.0
1989,2.8605359,0.0,2.0743685,0.0,0.36497623,0.7170691,0.28867987,4.426255
1990,2.8272026,0.14386737,1.4881655,0.0,3.9701052,5.7523394,3.3830755,4.2179685
1991,2.9644103,0.0,1.1889862,0.0,1.777897,5.628048,2.7562394,4.5869346
1992,0.0,0.0,2.5076978,3.2779677,0.7290034,4.1069827,0.0,7.369559
1993,0.0,0.0,2.5100558,3.2827663,0.7348693,4.119222,0.0,7.3622403
1994,2.3365624,0.0,1.57099,0.0,1.3213477,0.052100167,0.4275795,2.7502422
1995,2.5127847,0.0,1.42656,0.0,0.2689649,3.061731,0.20806098,3.9417367
1996,4.23102,0.0,2.2709792,0.0,3.1839767,5.591161,3.6514313,5.0540805
1997,3.3878412,0.014816694,1.6329528,0.72369415,6.2782416,5.2395663,3.3899636,3.7886224
1998,2.7436879,0.0,1.1186495,0.0,0.10798481,3.6655922,0.35209888,4.1325164
1999,1.6288807,0.0,1.3282562,0.20264603,3.657249,5.0505724,2.7687068,4.429132
2000,0.0,0.0,2.496999,3.2859719,0.7240166,4.046409,0.0,7.3548636
2001,4.0735707,0.0,1.081185,0.0,1.1057937,5.6446657,2.4323444,5.01047
2002,3.8269691,0.0,1.2552372,0.0,0.9512421,5.3541346,2.278704,5.160966
2003,2.520591,0.0,2.1097918,0.0,0.3300422,1.6372297,0.31501463,4.7797785
2004,3.306005,0.0,1.476239,0.0,0.7259342,5.0281725,2.2311373,5.2190747
2005,1.0586369,0.0,0.46349597,0.5582567,4.4771957,1.4096773,1.1931013,0.9071673
2006,4.7356462,0.0,1.3312781,0.0,0.15967694,4.299573,1.6813705,5.3355174
2007,0.83774257,0.0,1.0954602,0.7018675,3.806191,4.586318,2.3208523,4.1506453
2008,3.3963215,0.0,2.2764876,0.0,1.9769752,0.8318823,1.176058,3.229426
2009,2.5543046,0.0,0.5289913,0.0,0.0,4.336207,0.8746985,3.925655
2010,3.5836124,0.0,1.274143,0.0,0.94078785,3.1614332,0.5541625,3.7937946
2011,3.4612157,1.9305403,0.16317882,0.0,6.879616,2.0337574,1.3366667,0.0
2012,3.2692418,0.0,1.4538001,0.0,0.46598554,5.0396605,1.8465364,5.6079955
2013,5.655202,0.0,2.6599944,0.0,1.8357704,2.3416755,1.4769955,5.104647
2014,0.2283814,0.0,0.13173704,0.5363574,3.8610625,1.7751701,0.9802284,0.9366168
2015,5.0016804,0.57279813,0.87611234,0.0,1.9357368,5.2128925,2.9140391,3.806086
2016,2.7005432,0.0,2.1500392,0.0,0.3302343,1.8306286,0.42709312,4.857548
2017,3.5058444,0.28614253,0.55974025,0.0,7.778162,1.0503013,1.305919,0.32571423
2018,3.7602804,0.19033921,1.4833449,0.0,2.4812636,5.7665873,3.371156,4.569039
2019,3.8018239,0.0,2.4901094,0.0,0.9286568,1.3829651,0.89035606,4.838629
2020,0.0,0.0,2.5052476,3.2762663,0.7279048,4.1342344,0.0,7.310499
2021,0.0,0.0,0.12509735,0.6323187,3.5527987,2.0568998,0.8945844,1.1465245
2022,6.6570764,0.0,2.1214385,0.0,2.4289017,4.720792,1.8028266,5.4053164
2023,4.369942,0.0,0.9666712,0.0,1.2362161,5.681073,2.5650935,4.839722
2024,1.7835662,0.0,0.91074145,1.2682931,5.971522,4.589841,2.8586555,3.4937377
2025,3.6560748,0.0,0.7462398,1.3131621,9.01809,3.1395745,2.3456647,2.311531
2026,3.480198,0.0,1.90125,0.0,0.69772923,0.0,0.26304224,3.6213703
2027,3.0684702,0.0,0.0463378,0.0,0.2534762,3.8298376,1.4362309,2.9978366
2028,0.9290235,0.17847607,0.2781968,1.0483687,5.6822205,3.6174052,2.1868052,1.9984618
2029,0.73930675,0.0,1.0300426,0.8258924,3.9039779,4.5084267,2.2747118,4.038126
2030,4.2586837,0.0,1.0879455,1.6428216,8.782734,2.936164,2.1830347,2.3134613
2031,1.8702369,0.07529027,0.2108893,0.7229234,7.136543,2.7498379,1.7870464,1.190173
2032,5.0326076,0.0,2.35576,0.0,3.205533,0.0,0.86466,2.794454
2033,6.6755476,0.0,1.9213792,0.0,2.1456156,4.246569,1.5033222,5.037529
2034,0.38303685,0.31123674,0.016077772,0.80500084,5.1250386,3.2126915,1.7234154,1.3235531
2035,5.345504,0.0,0.5919971,0.0,0.45563778,4.4421444,1.7146816,4.538667
2036,3.2972333,0.0,1.9138545,0.0,0.2985235,3.6574419,1.1542846,5.429567
2037,0.72641814,0.0,1.0482049,1.0060911,3.687449,3.6148963,1.6797869,3.1913266
2038,2.1605272,0.0,0.62165093,0.3708716,5.805025,1.3223599,1.3353626,0.8785583
2039,0.003598988,0.0,2.498753,3.2543073,0.7295361,4.1366158,0.0,7.332978
2040,6.106506,0.0,3.33957,0.0,4.015523,0.8444441,1.5195214,3.5483842
2041,2.9079676,0.0,1.4310671,0.8640516,5.4516325,3.7068365,2.4703188,3.0888581
2042,1.0980206,0.0,1.2012397,0.60864025,3.799313,4.7654476,2.4829292,4.337379
2043,2.5814204,0.0,2.0966458,0.0,0.25149804,1.9410641,0.38155165,4.8742924
2044,0.12701851,0.12734294,0.0,0.8460465,4.7198195,3.3147247,1.6605418,1.5315834
2045,2.776664,0.0,1.4832046,0.3838292,5.165142,5.4748197,3.3648462,4.0356936
2046,6.4065003,0.0,1.2956077,0.0,1.7798907,5.3378277,1.7843823,5.1433344
2047,2.6668408,0.0,0.33306384,0.0,0.0,4.2952943,1.0041878,3.7068582
2048,4.2838454,0.0,2.5616784,0.0,1.3313487,0.83136445,0.9248754,4.4919844
2049,3.193227,0.0,1.3215667,1.3750609,6.9365935,4.1294136,2.9418426,3.3439708
2050,2.4975324,0.0,2.0888848,0.0,0.16236293,2.6728394,0.48212,5.23506
2051,4.4729905,0.0,1.4888855,1.5710167,8.0113125,3.732221,2.6845436,2.7967253
2052,3.2645454,1.9392079,0.1577328,0.0,6.3611193,2.3036618,1.3673439,0.0
2053,0.27542531,0.0,0.70393074,1.1142349,3.6138234,3.0412304,1.3519912,2.5033994
2054,0.37922597,0.0,0.30407965,1.0193707,4.937203,3.9181921,2.0409868,2.4566698
2055,2.023677,0.0,1.3117135,0.0,2.7733312,5.3377433,2.6555588,4.331611
2056,2.1191103,0.0,1.4202882,0.0,3.6921577,4.192027,2.2827225,3.329928
2057,2.356021,0.0,0.16904922,0.7951353,8.18694,2.671919,1.6884692,1.0591394
2058,2.3724062,0.0,1.074201,1.4807416,6.539987,4.2377834,2.878468,3.37743
2059,4.9825573,0.86467546,0.88110745,0.0,2.233317,5.014758,2.916686,3.3747182
2060,4.8822246,0.6681036,1.8870891,0.0,3.2727942,6.006795,4.051621,4.578548
2061,2.962248,0.0,0.8683146,0.0,0.0,3.927759,0.5497061,4.1392765
2062,1.7910409,0.0,0.7758593,1.1589575,5.165439,1.9738138,1.6212677,1.588025
2063,2.4596584,0.0,1.6694404,0.0,0.48227012,2.669791,0.26250044,3.9148912
2064,5.0775685,0.0,2.5562038,0.0,3.387218,0.0,1.0498862,3.0499787
2065,2.5043433,0.0,1.2749406,0.74353504,5.9315886,5.476986,3.369808,3.8838449
2066,1.9288714,0.0,1.1530522,0.0,0.45560962,5.210243,1.3575532,4.7065487
2067,3.117482,0.0,0.52246934,0.5168752,8.231338,1.9845717,1.622997,1.1956952
2068,1.6227155,0.0,1.2503282,0.0,0.38077772,4.96003,1.1470867,4.5884185
2069,6.497994,0.23582745,2.8678422,0.91437787,8.509689,5.2240353,4.734154,4.5024624
2070,2.080497,0.0,1.876153,0.0,0.42121056,2.3367753,0.08013466,4.071049
2071,5.3446026,0.0,3.0259442,0.0,2.702619,0.82445437,1.4779727,4.2131267
2072,4.2418294,0.0,2.26975,0.0,1.2349449,0.0,0.5393151,3.981121
2073,0.8753898,0.0,1.1911498,0.0,1.1602345,5.1228642,1.4172884,4.442325
2074,5.6806917,1.165271,2.8411293,0.0,5.0347333,5.6825495,4.3715124,3.8393307
2075,2.913235,0.0,1.7429997,0.0,0.92517626,2.5330832,0.51580966,3.817058
2076,1.0082779,0.0,0.55680096,0.98077923,4.5031123,2.067451,1.3780121,1.5667347
2077,1.2487572,0.37647837,0.14835049,0.7412031,6.257646,2.904243,1.7890186,1.0595865
2078,3.501434,0.0,2.0403652,0.0,0.8493411,0.07070519,0.3941317,3.8804507
2079,2.1900456,0.0,1.6310023,0.0,0.16012087,3.0300066,0.16737098,4.2203617
2080,2.522113,0.40808955,0.13938655,0.0,7.6717143,1.7879043,1.2945552,0.1975491
2081,2.314985,0.0,1.8389741,0.0,0.5862094,2.2081928,0.17765048,3.8313346
2082,0.69965124,0.0,0.44604254,0.86289555,4.2397146,2.1211295,1.2550006,1.5050066
2083,2.7154498,0.0,2.1738076,0.0,0.41305226,1.3624711,0.38650092,4.684632
2084,4.031564,0.0,2.564817,0.0,0.84979093,1.9151702,1.0423291,5.1746573
2085,2.321118,0.0,1.3061247,0.0,1.2210501,0.0,0.17651346,2.2262025
2086,3.0860102,0.0,0.9271742,1.4792279,7.837791,3.8463342,2.667274,2.903296
2087,5.1553216,0.0,2.9198956,0.0,2.199915,1.3008342,1.5217294,4.5230737
2088,2.0142825,0.0,1.022061,1.4400965,5.353282,2.9340231,1.9798748,2.5797038
2089,0.6741763,0.0,0.2962662,0.58132344,4.207155,1.6296493,1.1198064,0.96686804
2090,1.9318631,0.0,1.4082304,0.0,0.1285392,4.762222,0.90213895,4.8922048
2091,3.5851057,0.12550938,0.6296618,0.0,7.90147,1.0680621,1.3525187,0.49001658
2092,3.4285226,0.0,1.8408718,0.0,0.3193616,4.039677,1.3147688,5.5259466
2093,1.7350979,0.0,0.97131586,0.0,0.007885098,4.5280867,0.9018985,4.1552405
2094,5.6702304,0.0,2.589732,0.0,1.6969006,2.621613,1.4581674,5.213114
2095,4.6447024,0.0,2.7089596,0.0,1.633998,1.0081912,1.1175296,4.583584
2096,5.049408,0.0,2.8801978,0.0,1.9784193,1.2855875,1.372848,4.584258
2097,2.0479338,0.0,1.7445426,0.0,0.8740783,0.89537853,0.10778609,3.3389149
2098,2.384996,0.23190206,1.432841,0.0,2.444695,4.6490383,2.3546693,3.1088114
2099,2.5662622,0.0,1.4747046,1.485124,5.6609216,4.3986373,2.9350119,4.0980315
2100,1.4032581,0.0,0.9674791,0.0,0.26992545,4.6445527,1.0270917,3.8934293
2101,1.945643,0.0,1.363661,0.0,0.16383243,4.788213,0.9808208,4.824282
2102,3.6663454,0.0,1.1053708,0.0,0.8562447,5.4834337,1.8630003,5.286902
2103,6.88625,0.0,1.8668171,0.08599408,6.107705,0.009684369,1.0247083,2.5117087
2104,2.7396238,0.0,2.0384672,0.0,0.3508124,0.82256204,0.23436466,4.3999357
2105,0.48213863,0.0,0.9009981,0.92390865,3.9472508,4.3349543,2.1092288,3.7893696
2106,1.4539111,0.0,1.188752,0.0,2.031239,5.3933764,2.1763358,4.657723
2107,4.2024574,0.06442367,1.8442317,0.87343943,7.055645,4.8186226,3.382909,3.5013537
2108,4.4900403,0.0,1.49307,0.0,1.0072439,0.0,0.14121017,2.7881904
2109,2.943723,0.0,2.042541,0.0,1.8627526,0.5598967,0.9034225,3.0018344
2110,3.930212,0.0,1.1814082,0.0,1.4717615,5.7801423,2.7450726,4.837055
2111,5.2559996,0.0,2.6590097,0.0,2.5368881,0.0,0.67599046,3.4273486
2112,3.1912112,0.0,1.4565047,0.0,0.36587828,4.7932367,1.5177197,5.376202
2113,2.1849134,0.111862995,0.6940047,0.0,0.6679573,4.557979,1.7485223,3.1365943
2114,2.3039508,0.61266243,0.06661786,0.0,7.431791,2.060745,1.2864014,0.084324
2115,2.7671087,0.0,2.1284378,0.0,0.34131506,1.941951,0.47666076,4.863176
2116,0.9148035,0.0,1.1411555,0.422628,3.508875,4.8232903,2.4150074,4.2836165
2117,2.0424235,0.0,1.1742389,0.0,0.0,4.351115,0.6657192,4.433346
2118,1.7543719,0.0,1.6440634,0.015814139,0.5326146,0.9665441,0.0,3.5152125
2119,0.64485824,0.44696814,0.075785175,0.7905671,5.4106545,3.046243,1.7480345,1.1267946
2120,1.0878651,0.0,1.2678647,0.2393759,2.9736824,4.200617,1.9371729,3.6128478
2121,1.765589,0.0,0.58691776,0.51801586,5.370084,1.4197893,1.3360466,1.0230747
2122,1.8383923,0.0,1.3500886,0.0,3.3327785,4.2050533,2.2397382,3.4068122
2123,0.16632801,0.0,0.45167398,0.9758561,4.313083,3.83409,1.8764706,2.807651
2124,2.5367508,0.0,1.2305388,0.0,0.49860176,5.2563944,1.6715925,5.116241
2125,2.2932394,0.26438856,0.106037214,0.0,7.63739,1.9598024,1.2990888,0.2838354
2126,4.390411,0.0,0.86541,0.0,0.98871446,3.5990672,0.6374459,3.6097174
2127,2.2815127,0.0,0.22229256,0.64084595,7.7021027,2.455258,1.6755025,1.0742649
2128,2.4487584,0.0,1.0251664,1.4790853,6.7040944,4.168597,2.8753006,3.1671352
2129,1.7365162,0.0,1.300343,0.066636816,3.53336,5.169966,2.79397,4.4099503
2130,1.3115642,0.0,0.52429307,0.5019672,4.6659303,1.3009899,1.2208018,0.86788034
2131,3.1561704,0.0,1.5443847,0.5277633,5.360161,3.739997,2.4725258,2.9111028
2132,4.640504,0.0,2.3649688,0.0,2.240343,0.0,0.7829794,3.4181542
2133,6.3933887,0.0,1.480718,0.0,2.093739,5.3666997,1.7448655,5.0393376
2134,0.0,0.0,2.4779654,3.2566216,0.7257709,4.0634513,0.0,7.2735267
2135,5.7641587,0.0,3.2629511,0.0,3.224928,1.0573819,1.6293551,4.0389333
2136,2.2433207,0.0,1.949613,0.0,0.86454403,1.8096292,0.28288606,3.7179532
2137,1.1485207,0.0,1.030146,0.0,1.5348436,4.529253,1.6707857,3.477117
2138,1.4489834,0.0,1.1359531,0.0,2.9695044,5.0838203,2.558173,4.32121
2139,3.5043418,0.0,2.0543559,0.0,0.5487626,2.9739435,1.0601115,5.290424
2140,0.0,0.0,2.4875143,3.2649145,0.71331656,4.116392,0.0,7.333296
2141,2.7026339,0.0,0.741651,0.765795,6.6451054,1.697431,1.6072344,1.3813095
2142,6.363794,0.0,1.6573273,0.0,3.277327,0.0,0.4813536,2.5202618
2143,2.8439643,0.0,1.0949544,0.0,0.15360263,3.5287588,0.37858564,4.05631
2144,0.91721106,0.0,0.48853898,0.894492,4.423523,1.9127431,1.3071907,1.40252
2145,2.1726937,0.0,0.70200217,0.8042816,5.8530817,1.5745618,1.4865432,1.3433666
2146,2.7214627,0.0,2.1595957,0.0,0.30715314,2.1622484,0.51263535,5.0071344
2147,2.9870021,0.0,1.8200257,0.0,0.2055274,4.2329235,1.2586861,5.552962
2148,1.0696054,0.04923483,0.38704914,1.1612839,5.8285003,3.6311193,2.2211158,2.1403503
2149,4.261474,0.0,0.92178166,1.2948928,8.68923,2.0175362,1.6350169,1.5938324
2150,3.2125828,0.0,1.0397544,1.5018884,7.844992,4.091801,2.8217144,3.181869
2151,5.30189,0.0,2.8763294,0.0,3.0850987,0.40894955,1.2997319,3.7042408
2152,2.4658067,0.0,0.46917462,0.0,0.0,4.394875,1.0322355,3.8420444
2153,0.01387158,0.0,2.5139613,3.2236836,0.7232365,4.1845627,0.0,7.338413
2154,0.5042253,0.0,0.51282334,1.0586596,4.0362606,2.535373,1.2756773,1.9001576
2155,4.9358993,0.0,2.076917,0.0,0.6402849,2.8970711,1.196636,5.4056525
2156,4.3761773,0.0,0.93852687,0.0,1.137073,5.5871725,2.4439893,4.828004
2157,0.20762753,0.0,0.1338168,0.54016465,3.8637743,1.778437,0.9698647,0.9295157
2158,1.6633377,0.0,0.9021827,0.0,0.19000828,4.5967064,1.087014,3.879558
2159,3.3452249,2.025284,0.14812352,0.0,6.512443,2.28285,1.3696067,0.0
2160,2.1740472,0.0,0.8386923,0.0,0.0,4.4227967,0.83149433,4.158599
2161,4.330889,0.6314523,2.0755363,0.0,4.9340167,6.190818,4.278582,4.4818864
2162,3.5279188,0.0,2.219809,0.0,1.9120953,2.0293496,1.113458,3.58434
2163,3.202181,0.0,1.6081029,0.65934134,5.8897862,5.3913264,3.4638119,3.98879
2164,2.6687407,0.0,1.7590474,0.0,3.8935246,5.134651,3.0764723,4.426502
2165,5.5845146,0.0,2.762718,0.0,4.2198296,0.15747301,1.3613206,3.0131998
2166,4.8791428,2.021005,0.9788836,0.0,6.895654,1.3196084,1.4028419,0.0
2167,2.3992796,0.0,0.7903411,1.110859,6.037028,1.8826437,1.628247,1.6106669
2168,5.8244257,0.0,1.6836135,0.0,3.0954757,0.0,0.5743767,2.4202924
2169,0.010755479,0.0,2.497104,3.2251012,0.71324515,4.102179,0.0,7.330005
2170,3.0228498,0.0,2.1338978,0.0,0.54255176,0.80922776,0.4092416,4.4118495
2171,4.764422,0.0,2.4276714,0.0,1.8101261,0.0,0.5222049,3.579317
2172,0.13376996,0.0,0.28471678,0.7961978,3.8020234,2.233289,1.046415,1.4359169
2173,3.216301,0.0,2.2002625,0.0,1.857644,0.7015449,1.0686033,3.252211
2174,4.3244705,0.19115102,1.2212452,0.0,1.9280854,5.918195,3.199192,4.692309
2175,3.0055697,0.0,1.2409402,1.4136069,5.928489,3.1331942,2.3417535,2.5635796
2176,3.848581,0.0,2.4920115,0.0,1.0467031,1.2343463,0.8995069,4.67981
2177,4.6286016,0.46889484,1.3176035,0.0,2.2141614,5.7935114,3.352463,4.3848367
2178,7.6874356,0.0,1.9139925,0.0,2.5077605,4.2314997,1.4980949,5.047682
2179,0.0,0.0,2.5032225,3.2360966,0.72671306,4.132452,0.0,7.3261294
2180,2.8792083,0.0,1.9927996,0.0,0.1539514,3.8091705,1.0199306,5.5881705
2181,5.0747313,0.0,1.1362479,1.8481561,8.552793,2.78922,1.8039813,1.9245025
2182,2.848324,0.0,1.4140007,0.0,1.7068367,0.0,0.39509237,2.1648464
2183,3.359753,0.0,0.5491816,1.2899582,8.8800955,3.0581305,2.1395319,1.8661903
2184,3.2187955,1.7307959,0.027710393,0.0,6.9843984,1.8443725,1.2569877,0.0
2185,1.9836531,0.27867407,0.32587874,0.0,1.3148763,5.0375767,2.3680248,3.5769262
2186,3.2615201,0.0,2.0701056,0.0,2.030899,0.41081583,0.99241996,3.1150947
2187,0.0,0.0,2.5029302,3.2702875,0.7338126,4.1554255,0.0,7.335013
2188,3.2318294,0.8662083,0.14389522,0.0,7.706076,1.3042526,1.242338,0.0
2189,2.329989,0.0,1.101559,1.2845119,6.348339,4.6055965,3.017689,3.6455112
2190,1.4035213,0.0,0.9709157,0.0,1.4259493,4.5301,1.7895674,3.3720798
2191,3.8676755,0.0,2.5305512,0.0,1.0336072,1.4363291,0.94673145,4.846501
2192,0.9005488,0.0,0.6416938,1.189126,4.388778,2.5927064,1.4592797,2.1065307
2193,1.6155849,0.0,1.1621482,0.0,0.6247047,5.279373,1.3757625,4.743609
2194,2.6226902,0.0,1.0625402,1.039553,6.8359704,4.497424,2.9528012,3.1961946
2195,1.4287634,0.0,0.8917181,1.1960119,5.4854884,4.6593347,2.7474813,3.6182265
2196,3.0682552,0.0,1.9524306,0.0,0.4790929,0.2185267,0.27758893,3.974545
2197,3.1667926,0.16150653,1.6924213,0.0,4.4308186,4.414194,2.7338023,2.9920707
2198,2.6521618,0.0,1.5047385,0.0,1.5389999,0.0,0.48584363,2.5774398
2199,0.0,0.0,2.4992945,3.265207,0.7315011,4.110934,0.0,7.3142543
2200,2.70702,0.0,0.89286923,1.3968294,7.292821,3.9741333,2.7035766,2.9625783
2201,5.2004647,0.0,2.2855365,0.0,1.2371824,3.1055396,1.4625356,5.373133
2202,0.0,0.0,2.4817522,3.258602,0.7164624,4.09569,0.0,7.2796626
2203,1.9619684,0.0,1.0830728,1.5387828,5.920612,4.280756,2.788587,3.7116213
2204,4.494538,0.0,1.1249169,0.0,0.6450834,5.015148,2.1809685,4.9544306
2205,0.39810133,0.0,0.4379896,0.98989326,3.9919386,2.3795903,1.2147288,1.723539
2206,2.7954328,0.0,0.85992885,0.0,0.0,4.015047,0.52732015,4.104748
2207,2.1927814,0.0,0.8478986,0.0,0.0,4.436672,0.8994529,4.1418347
2208,5.192209,0.0,1.6370629,0.0,0.34975958,3.1840482,1.0928267,5.3355083
2209,2.4992461,0.0,0.95598626,0.0,0.0,4.147136,0.6104293,4.2280645
2210,2.0248554,0.0,0.9952756,0.0,1.9095188,5.5497065,2.3550344,4.444083
2211,1.8031666,0.0,0.9547224,1.3672438,4.9747014,2.6478932,1.7556393,2.3859782
2212,1.7353487,0.0,1.3793828,0.0,3.0332193,4.3195543,2.2296672,3.4333816
2213,4.6886106,0.43700212,1.1127632,0.0,1.9690889,5.571562,3.1224203,4.2076283
2214,2.197846,0.0,1.5786066,0.0,1.0931128,0.1892146,0.3123003,2.8582973
2215,2.354187,0.036260508,0.5983824,0.0,0.53316,4.5570955,1.7218626,3.2235408
2216,0.40344304,0.0,1.0462582,0.7649639,3.030521,3.7556987,1.5203767,3.1413617
2217,0.95005625,0.0,1.1945847,0.36595243,3.3106894,4.9169736,2.387206,4.428861
2218,0.0,0.0,2.5100787,3.2732785,0.7400098,4.13977,0.0,7.332847
2219,2.095602,0.0,1.3830668,0.31180102,4.113174,3.9848282,2.2745183,3.4120212
2220,0.021574378,0.0,2.4960618,3.2091444,0.70592195,4.144868,0.0,7.304403
2221,2.7196472,0.0,1.1962489,0.0,1.6096811,5.711083,2.4649875,4.760886
2222,3.507305,0.13492334,1.4542679,0.0,2.5429459,5.7314534,3.3175414,4.5360584
2223,1.3871027,0.0,1.1122056,0.0,2.5434523,5.3173265,2.405076,4.57501
2224,2.4332726,0.0,2.0142515,0.0,0.35963458,1.1541224,0.20531198,4.462574
2225,1.8122656,0.0,1.2467357,0.0,2.8893614,5.1075563,2.6585941,4.320417
