,0,1,2,3,4
1432,5.2490697,4.416078,5.2550516,0.0,3.4237978
1433,1.5218717,4.7619677,0.46861863,0.0,2.091469
1434,5.0307674,2.3369684,2.2852447,0.0,3.1017807
1435,7.3588963,2.2850962,3.8387957,0.0,3.5275958
1436,0.74660724,3.9523282,0.87756544,0.0,3.033926
1437,5.0550346,8.06986,2.0999198,0.0,0.4018658
1438,0.48156542,2.723096,1.4773345,0.0,1.9537643
1439,7.753217,2.6175394,3.9151587,0.0,3.3770125
1440,0.8634396,3.0693135,2.3610365,0.0,3.340389
1441,2.373463,4.9460692,0.0046004653,0.0,2.6240466
1442,6.374012,3.224028,3.918635,0.0,3.705149
1443,0.8430093,1.7520704,2.3352673,0.0,3.492656
1444,2.7398858,5.6861954,0.5187662,0.0,1.1186804
1445,3.6197329,1.8420973,2.4965765,0.0,4.3693166
1446,1.9710208,4.7810197,0.09095347,0.0,3.0006013
1447,4.5613394,4.287184,5.961874,0.0,3.281536
1448,1.8367138,5.171818,0.75625014,0.0,1.737276
1449,0.9935979,2.7297764,1.5668118,0.0,3.8188274
1450,3.4962559,1.9916298,2.1084278,0.0,3.8561099
1451,6.7882953,0.0,7.5050097,0.0,1.2135236
1452,3.8120952,4.8541584,6.295084,0.0,2.1400971
1453,0.54157287,4.4175205,3.2750633,0.0,1.7051547
1454,5.828541,4.8976054,6.243445,0.0,2.3900979
1455,1.6129751,2.2418494,2.3371124,0.0,4.2336903
1456,8.2450695,2.2330399,4.88707,0.0,3.4969351
1457,4.7455597,0.22545552,2.7319083,0.0,3.2881117
1458,1.8903655,2.3464842,3.611795,0.0,2.5724072
1459,8.396803,4.101505,5.6033096,0.0,3.3866298
1460,4.432965,2.755291,3.957708,0.0,4.0700064
1461,2.0482945,2.7581565,4.1294537,0.0,2.2794247
1462,2.6946979,2.3223329,0.42944747,0.0,6.4049625
1463,3.0739145,2.19143,2.3330235,0.0,3.6199906
1464,6.16243,2.6397228,3.7861834,0.0,4.0352383
1465,4.811944,4.7427106,6.2961006,0.0,2.7795548
1466,1.2300264,2.3613381,2.5052853,0.0,3.9043257
1467,1.25644,4.439344,0.47988558,0.0,2.653786
1468,0.41360977,3.9442496,4.237846,0.0,0.6118971
1469,3.4176955,5.6384673,1.7046547,0.0,1.4814402
1470,3.8990097,0.7129017,1.4132729,0.0,3.367358
1471,1.9933735,2.2906842,2.4901376,0.0,4.24102
1472,7.579322,0.32929242,6.3540077,0.0,1.7536533
1473,1.6277659,1.8993781,2.4062557,0.0,3.631362
1474,2.6827793,2.2944596,0.4457236,0.0,6.388205
1475,6.836357,7.2051287,2.3819914,0.0,0.0
1476,0.47405815,2.6743402,1.7087064,0.0,1.8405801
1477,8.541927,4.146092,5.365716,0.0,3.6974628
1478,0.7764692,3.0753884,1.7716236,0.0,3.3361268
1479,6.9315023,0.7451008,4.6234756,0.0,2.9551728
1480,1.6293565,2.3579516,2.457353,0.0,4.251612
1481,2.4377673,3.5601664,5.2525525,0.0,2.6895263
1482,6.647358,1.6010952,3.2149029,0.0,3.4537249
1483,2.6748636,2.3025193,0.44923538,0.0,6.3982997
1484,2.6165793,4.15774,0.3539417,0.0,2.2299821
1485,3.0647893,2.998709,3.1912713,0.0,3.8037107
1486,1.1076792,4.291284,0.66251194,0.0,2.8843389
1487,8.098462,2.509382,4.6737595,0.0,3.6152322
1488,0.58470666,2.4641466,1.1012586,0.0,2.970755
1489,4.0594845,1.846916,2.0670438,0.0,3.6874225
1490,2.6893656,2.310701,0.45347232,0.0,6.3947954
1491,4.4283895,0.8337412,1.5599179,0.0,2.59002
1492,0.638215,4.21385,1.3122745,0.0,2.4142828
1493,2.679032,2.3202982,0.4332469,0.0,6.412333
1494,6.5040703,0.57314205,4.2483697,0.0,2.8261201
1495,2.6837742,2.3166378,0.4317345,0.0,6.4250255
1496,0.67155695,4.8086066,1.6456897,0.0,1.3335022
1497,7.242298,0.022688389,8.034461,0.0,1.091728
1498,6.137564,0.42368114,4.046496,0.0,2.89808
1499,1.4447963,3.7106123,0.94450086,0.0,1.8175236
1500,5.6465816,3.1303773,4.122501,0.0,3.8709633
1501,8.167915,4.7032638,5.0859556,0.0,2.5149195
1502,6.6882715,3.8212523,3.7584612,0.0,3.6522067
1503,1.4518424,2.8088677,3.3916502,0.0,3.6255774
1504,0.0,3.702199,2.1051197,0.0,0.8827479
1505,6.174178,0.36583996,4.267122,0.0,2.8187785
1506,0.5430725,2.607329,1.3127577,0.0,2.5074875
1507,1.1410393,2.1321132,3.7018409,0.0,2.5281167
1508,2.1771564,2.9459589,4.125202,0.0,3.6081302
1509,5.695015,8.221064,2.1575937,0.0,0.36751243
1510,2.4232993,2.2399783,2.6189065,0.0,3.1476216
1511,0.47426522,2.1037402,2.2237847,0.0,2.630314
1512,5.2255216,2.5846138,2.3886256,0.0,2.9484665
1513,5.0122037,1.7491608,1.9071834,0.0,3.1836388
1514,0.8062336,3.1123042,2.1546662,0.0,3.289569
1515,2.2447972,2.4613342,2.8718967,0.0,4.170565
1516,4.838961,2.4647865,3.0450702,0.0,4.0403547
1517,1.3627454,2.509774,2.6140974,0.0,3.944751
1518,1.6490052,2.0456264,2.6340346,0.0,3.3743486
1519,0.022572234,2.5626287,3.4992597,0.0,0.72664213
1520,0.44665688,4.4292283,1.7828972,0.0,1.7283541
1521,1.1523077,4.3369513,0.61800265,0.0,2.4808211
1522,0.77421004,3.9309278,0.9735,0.0,3.041955
1523,4.366539,2.2875757,2.4349966,0.0,3.3507013
1524,4.148471,2.3611062,2.4807918,0.0,3.511485
1525,7.201413,4.814919,5.3428764,0.0,2.6144967
1526,1.7144371,2.0052724,2.5391812,0.0,3.4217675
1527,0.79567784,4.026905,1.872227,0.0,2.5705898
1528,1.272817,3.373929,0.35701632,0.0,2.6163735
1529,2.5207002,2.5196807,3.2850866,0.0,2.5766022
1530,4.7230005,1.7000518,2.6078222,0.0,4.096463
1531,4.850242,1.5848289,1.8000717,0.0,3.1727285
1532,0.86509633,4.852608,1.3392186,0.0,1.3714436
1533,8.879244,0.26251996,8.341788,0.0,0.54554427
1534,0.86944824,4.257604,1.721724,0.0,0.89535606
1535,0.40351433,2.7296205,2.4232445,0.0,1.3421787
1536,0.6336418,3.3552089,2.8820963,0.0,2.507671
1537,2.6692243,2.3102987,0.4280737,0.0,6.3880177
1538,1.1876893,2.5408573,2.2556102,0.0,3.9237936
1539,4.250539,0.2916563,2.177848,0.0,1.8131474
1540,1.9408423,4.971386,0.39525855,0.0,2.1558325
1541,7.81979,1.660536,3.7789807,0.0,2.43776
1542,8.379026,0.18528003,8.922685,0.0,0.36588314
1543,0.78211695,3.8181014,0.8950513,0.0,3.116923
1544,1.2871045,5.4650865,1.5443478,0.0,1.1657842
1545,3.164721,3.684617,4.300898,0.0,3.408972
1546,9.1868,1.4831893,9.052333,0.0,0.0
1547,0.7887438,3.5983968,4.820809,0.0,1.9621156
1548,0.7433668,4.073822,0.94445294,0.0,2.6746027
1549,0.39468002,2.0508432,2.3342552,0.0,2.1832857
1550,4.244569,2.5770574,3.2620854,0.0,4.1636634
1551,3.031981,3.4969013,4.743804,0.0,3.2303321
1552,1.0002497,3.1399689,1.1927078,0.0,3.6541805
1553,6.8982544,0.0,7.5120378,0.0,1.4610001
1554,7.1024303,0.23151147,5.831041,0.0,2.3038623
1555,5.994082,6.204483,1.2656869,0.0,0.0
1556,0.7452194,3.4188983,3.660834,0.0,2.6183271
1557,5.522285,1.4365244,2.9845433,0.0,3.8904345
1558,2.6652026,2.2996233,0.4590519,0.0,6.38538
1559,2.7000148,2.3084407,0.46026522,0.0,6.4099836
1560,1.720494,2.8885467,3.9220738,0.0,3.5712159
1561,0.889894,3.3856978,4.6811867,0.0,2.247078
1562,5.5991974,4.350427,5.3647375,0.0,3.225202
1563,7.9211864,2.367013,3.3074384,0.0,2.4489398
1564,0.60021526,4.521212,1.3253365,0.0,1.8422459
1565,0.49717766,2.6275778,1.4679294,0.0,2.2518704
1566,0.73302644,3.294373,2.7463412,0.0,2.7058144
1567,1.5825036,2.4147604,2.7387178,0.0,3.9519594
1568,7.0056067,6.866292,2.2357976,0.0,0.0
1569,4.4893856,0.7467846,1.7259357,0.0,2.3465176
1570,2.6669438,2.301161,0.43639582,0.0,6.379656
1571,0.36829603,1.935977,2.4877644,0.0,2.2641602
1572,1.6896211,2.809032,5.524316,0.0,2.0121043
1573,2.3662798,4.1255727,0.4652612,0.0,2.2532332
1574,5.0033894,3.3431988,5.443579,0.0,3.6369612
1575,3.7518177,2.1774786,2.286771,0.0,3.7255876
1576,1.954756,4.0559025,0.74481064,0.0,2.1149147
1577,6.3453245,0.3928936,4.3784103,0.0,2.6991882
1578,2.697313,2.1887472,2.3738446,0.0,3.7432256
1579,0.9449094,3.7823033,0.6976506,0.0,3.2609594
1580,0.78109676,3.849032,0.88302,0.0,3.136759
1581,1.0444309,2.8163314,1.7925904,0.0,3.8381674
1582,6.180237,1.8850473,3.021277,0.0,3.7622025
1583,2.687154,2.3235385,0.440507,0.0,6.4303403
1584,4.8837204,1.4838564,1.7540596,0.0,2.9998186
1585,3.9812489,3.294407,4.154732,0.0,3.6656277
1586,6.4220743,7.8431993,2.0657296,0.0,0.023080856
1587,2.6489773,2.2462413,2.4864194,0.0,3.4100344
1588,0.32288867,4.093782,2.2110603,0.0,1.7907351
1589,7.758897,3.0611744,3.5546534,0.0,3.180912
1590,0.90374804,3.1126769,1.720293,0.0,3.5702844
1591,1.0252962,3.4022484,3.8773637,0.0,2.738867
1592,0.49376845,4.6777544,3.7361772,0.0,0.0
1593,4.0929027,3.9760156,6.341775,0.0,3.10831
1594,0.50044096,2.8302436,1.3227135,0.0,1.8803793
1595,4.8052664,3.8660715,6.1102057,0.0,3.171626
1596,0.92362237,3.306072,3.8807092,0.0,2.937338
1597,3.6042368,1.8274294,2.517249,0.0,4.374706
1598,0.020957217,3.49654,2.0921664,0.0,1.2825662
1599,8.357462,0.23561096,7.1927676,0.0,1.068549
1600,3.8697324,1.5393252,1.7891722,0.0,3.8544667
1601,0.44143146,2.8822346,2.0877101,0.0,1.3149381
1602,4.09058,2.182304,2.3493488,0.0,3.5807638
1603,2.8977134,2.4914205,3.0706973,0.0,4.185302
1604,3.8931003,0.31861043,1.5955276,0.0,2.3272462
1605,4.3461733,1.7272718,1.9149961,0.0,3.5859873
1606,3.8424487,2.5954046,2.7776713,0.0,3.328058
1607,2.6678715,2.3087604,0.44274777,0.0,6.3749757
1608,7.264471,1.0522066,8.87837,0.0,0.0
1609,0.8714963,4.92574,1.3988249,0.0,1.3829793
1610,0.654865,3.5384893,2.6360676,0.0,2.4309893
1611,1.75471,3.4920921,5.189104,0.0,2.4471977
1612,0.6760774,3.7241504,1.692467,0.0,2.9314802
1613,2.668073,2.287038,0.44165736,0.0,6.371473
1614,5.611192,6.4315434,1.1919897,0.0,0.0
1615,1.0486771,2.9231327,3.0623121,0.0,3.278621
1616,3.1598158,5.3110833,1.4899826,0.0,1.5970207
1617,4.9484034,3.200174,5.0262403,0.0,3.8577597
1618,4.6659327,2.057724,2.1541383,0.0,3.371703
1619,3.1572738,3.670516,5.2285337,0.0,3.0110414
1620,4.383661,0.89491487,2.0771403,0.0,3.880357
1621,1.3151685,6.278642,2.9436512,0.0,0.69475555
1622,2.0689373,4.90591,0.09345424,0.0,2.8409755
1623,7.0168624,0.3907836,5.3080153,0.0,2.1429036
1624,5.4077864,2.5115209,3.4719744,0.0,4.0805883
1625,0.43464667,2.3397007,2.137969,0.0,1.836428
1626,1.0990101,3.6284962,0.5646279,0.0,3.4183605
1627,1.6778858,5.940041,1.7846,0.0,1.0750571
1628,6.316518,2.4587786,3.8604825,0.0,3.858195
1629,3.3703907,2.6626287,3.3390775,0.0,4.046956
1630,1.8789119,3.741387,0.30269292,0.0,2.5637312
1631,3.8944187,1.82253,2.0150018,0.0,3.7159762
1632,3.9183493,2.1052663,2.8769045,0.0,4.3114443
1633,1.2377517,3.2430227,5.1409526,0.0,2.2241857
1634,1.6499144,4.706924,1.6066725,0.0,1.2804363
1635,6.4349966,0.5737032,4.1203423,0.0,2.8947203
1636,0.7901679,1.72525,2.6890125,0.0,3.074549
1637,3.897273,0.7849746,1.4014533,0.0,3.459762
1638,3.1349354,4.659129,0.96558386,0.0,1.928702
1639,1.065537,2.5796416,1.8163097,0.0,3.9475596
1640,3.3630486,2.602273,2.8604307,0.0,3.026524
1641,5.6032686,6.412755,1.2365445,0.0,0.0
1642,4.600309,1.0618329,1.5903995,0.0,2.6519234
1643,0.22807594,3.3574803,4.070735,0.0,1.1432283
1644,3.8652225,0.59385705,1.3628426,0.0,3.163174
1645,1.5573596,3.1232376,4.1423903,0.0,3.325895
1646,1.2025348,4.1636033,0.5942402,0.0,3.221202
1647,0.37863415,4.4048934,2.0249007,0.0,1.4518138
1648,1.1534458,2.7491145,2.7471182,0.0,3.6089
1649,2.4164946,2.1705787,2.5006769,0.0,3.3847508
1650,0.8219813,4.9936004,1.5277619,0.0,1.1972479
1651,3.2600713,2.6974368,3.0888107,0.0,2.9583364
1652,2.679447,2.3067245,0.4529106,0.0,6.380134
1653,1.4335681,4.574577,1.5310283,0.0,1.2318021
1654,1.094197,2.625808,2.471689,0.0,3.723217
1655,5.7051353,1.3702524,2.9883041,0.0,3.8029215
1656,2.7077966,2.3167377,0.44181186,0.0,6.410094
1657,0.36850458,2.4136937,2.3462737,0.0,1.4471612
1658,6.4311485,2.3830988,3.1157143,0.0,3.665251
1659,4.4088163,0.6390171,2.147961,0.0,3.7164638
1660,7.8477416,3.8963628,6.247036,0.0,3.5681908
1661,0.87943405,4.6278744,4.1619716,0.0,1.7114445
1662,1.0252478,1.7500156,2.7006254,0.0,3.0867493
1663,0.65182257,1.9458256,1.867351,0.0,3.4844067
1664,0.9316283,3.1089354,0.59231126,0.0,2.2588382
1665,8.703848,3.9581757,3.9425116,0.0,2.4941695
1666,0.7981518,3.2273216,1.6843572,0.0,3.3796017
1667,5.2180953,7.8607035,1.8149943,0.0,0.3737243
1668,4.4081745,0.6738229,1.7852736,0.0,2.3854454
1669,4.9134517,2.06817,2.1045058,0.0,3.1595762
1670,3.672241,3.118825,3.7999396,0.0,2.5259092
1671,1.7525287,3.064081,4.319801,0.0,3.4526355
1672,2.9947548,2.3492777,2.5142627,0.0,3.352585
1673,6.67909,2.732224,3.5577638,0.0,3.6138642
1674,4.6817617,2.0256371,2.8356035,0.0,4.0811367
1675,8.06403,0.20525056,7.07606,0.0,1.3465724
1676,8.408522,2.3923888,4.049502,0.0,2.8903582
1677,2.5332947,4.044607,0.23888466,0.0,2.3073103
1678,0.64252007,2.6008255,1.0813652,0.0,3.213336
1679,1.0464482,3.399335,0.9669259,0.0,1.8493167
1680,3.748886,3.108169,3.7980945,0.0,3.8290207
1681,2.7063184,2.1391506,2.3341532,0.0,3.785395
1682,5.4538336,2.9696412,2.9031146,0.0,3.8348687
1683,1.9743029,3.5897398,5.316652,0.0,2.4028935
1684,1.8814594,2.1351252,2.738914,0.0,3.0525525
1685,0.6675695,5.840565,3.3676202,0.0,0.22123566
1686,0.84602636,3.6830533,4.231571,0.0,2.4405348
1687,0.8237013,3.1533628,2.2373943,0.0,3.2841904
1688,0.8200733,4.1853795,2.8054802,0.0,2.2445364
1689,4.021181,1.9323125,2.1184528,0.0,3.7187674
1690,4.4537416,0.7664771,2.1158617,0.0,3.8921807
1691,5.4098234,2.8400373,2.9317698,0.0,3.837106
1692,0.015608922,3.7085862,1.5262787,0.0,1.2188491
1693,0.61471087,3.2272916,1.4095762,0.0,1.4441392
1694,1.187779,2.4833012,2.2513068,0.0,4.021846
1695,2.6943834,2.3168445,0.44944865,0.0,6.4056134
1696,3.3082266,7.319216,2.1965978,0.0,0.39003834
1697,2.830401,3.8573198,0.0,0.0,0.5644343
1698,1.4207844,4.736305,0.43668258,0.0,2.001991
1699,2.618815,2.3078997,0.4289829,0.0,6.38259
1700,3.40564,6.112407,0.70820034,0.0,0.43632635
1701,0.78199786,3.2234502,2.7301655,0.0,2.862021
1702,0.99293685,5.175069,1.7799127,0.0,1.4524525
1703,5.521255,2.4077873,3.540979,0.0,4.055333
1704,1.4995488,2.6413994,3.3170724,0.0,3.7419636
1705,3.250463,5.4084873,1.4525628,0.0,1.7290732
1706,0.61419296,4.36006,1.186937,0.0,2.220359
1707,1.2875941,2.619887,2.867959,0.0,3.694381
1708,1.2563379,4.5758257,0.5621648,0.0,2.3431973
1709,0.48720527,2.6660695,1.7438223,0.0,1.9174241
1710,0.792143,4.8425646,3.0168364,0.0,1.8464032
1711,4.564234,2.2381291,2.915777,0.0,4.1311493
1712,5.523658,3.8561833,5.2451653,0.0,3.6086607
1713,2.1746447,2.2191305,2.6676738,0.0,3.062721
1714,2.1518443,2.7963867,3.853268,0.0,3.810951
1715,3.9467077,4.1464806,5.8753467,0.0,3.132304
1716,0.9754818,2.796299,1.48616,0.0,3.7539852
1717,0.8191146,3.0937479,3.0224524,0.0,2.9597754
1718,3.7679493,7.607567,2.2106931,0.0,0.50708866
1719,2.6579547,2.3197842,0.4491765,0.0,6.40938
1720,4.6863666,0.9943973,2.3332005,0.0,3.9165413
1721,2.2862387,2.9101255,5.71661,0.0,2.3481426
1722,1.6815718,4.9990244,0.6926685,0.0,1.559256
1723,2.4323063,3.4032493,4.854069,0.0,2.8279228
1724,3.8699894,0.5900415,1.3726873,0.0,3.233928
1725,2.2240384,3.2546558,4.716735,0.0,2.9305727
1726,4.71875,2.648251,3.3426554,0.0,4.083344
1727,1.4937106,3.7760549,0.9514972,0.0,1.8855754
1728,5.216258,7.207333,1.3877113,0.0,0.09343919
1729,6.6446724,0.07855964,6.1488295,0.0,2.1670418
1730,2.3350933,2.6998413,3.327407,0.0,4.087183
1731,1.1419096,3.3086734,5.2814274,0.0,2.0063145
1732,1.5890061,3.12915,4.300401,0.0,3.254902
1733,0.94492286,3.0932536,0.6154084,0.0,2.2011108
1734,7.357335,4.065524,6.8365703,0.0,3.412729
1735,0.4859249,2.1945803,2.0094366,0.0,2.5916932
1736,5.4532905,1.81399,3.2684445,0.0,4.0653687
1737,3.8991685,4.2754626,5.941196,0.0,2.9131963
1738,3.1059053,7.195216,1.9494481,0.0,0.26704684
1739,4.6516366,1.6462593,2.5611343,0.0,4.0345354
1740,0.3271582,4.365071,3.9217134,0.0,0.965588
1741,0.80672234,3.2749405,2.3989913,0.0,3.0871418
1742,0.48471898,2.5741787,1.7944355,0.0,2.1024518
1743,4.3408017,2.7122254,2.7825794,0.0,2.987181
1744,0.5460588,3.8308408,3.214149,0.0,1.9863232
1745,0.4144045,2.3069692,2.2109804,0.0,1.68248
1746,5.2735033,4.10689,5.6213384,0.0,3.193978
1747,0.9751181,3.2029848,4.988134,0.0,2.086532
1748,0.902122,4.246984,0.793451,0.0,2.7367716
1749,4.4308815,0.8446207,2.1209784,0.0,3.9204323
1750,3.4673643,0.0,2.369102,0.0,1.5844816
1751,0.5520871,2.7746215,1.0106058,0.0,2.4692745
1752,1.358855,4.089765,0.4104339,0.0,3.394193
1753,2.689766,2.2977965,0.4391833,0.0,6.4034753
1754,2.0151706,4.820875,0.16314197,0.0,2.6934478
1755,3.5983894,2.2498245,2.3879137,0.0,3.6638782
1756,0.45433784,1.8505808,2.2621493,0.0,2.9944606
1757,0.6261599,3.875688,1.2053623,0.0,2.8354385
1758,3.6949098,0.17905444,1.661536,0.0,2.495906
1759,0.6086863,3.3966384,1.5086396,0.0,1.3495197
1760,1.4995937,3.9705768,4.6928997,0.0,2.6471748
1761,2.6667442,2.334762,0.43216902,0.0,6.3894997
1762,8.007612,0.083830535,8.742787,0.0,0.6014137
1763,2.3714705,4.9939303,0.03275764,0.0,2.6568706
1764,6.233824,1.8153985,3.5692124,0.0,3.9182236
1765,2.1455898,4.0646524,0.575445,0.0,2.3081229
1766,2.1429315,4.8375993,0.053686142,0.0,3.061807
1767,0.08976668,3.403471,3.677444,0.0,0.4234849
1768,3.663343,2.907853,4.957449,0.0,3.728748
1769,2.4224863,2.389174,2.8480387,0.0,2.9497204
1770,2.1838982,4.8546205,0.013714671,0.0,2.7916133
1771,0.47832632,4.6063538,3.2153332,0.0,1.468969
1772,0.97686136,3.083929,1.1760379,0.0,3.6818771
1773,6.026885,4.545383,6.214691,0.0,2.1296284
1774,0.48927546,3.8858747,4.216346,0.0,0.9043057
1775,1.4603137,1.9174411,2.7939003,0.0,3.0129838
1776,0.7703944,3.3508687,3.492034,0.0,2.7255657
1777,1.1139789,2.42087,2.0091581,0.0,4.012639
1778,2.6772294,2.3139482,0.43654817,0.0,6.385709
1779,1.0512092,2.036528,3.5602627,0.0,2.5895903
1780,6.4186277,2.7003586,2.9256353,0.0,3.4605527
1781,2.8606088,2.8249984,3.665362,0.0,3.9130838
1782,3.778814,0.10749954,1.805866,0.0,2.1114802
1783,0.91772133,4.4702916,0.6791653,0.0,1.3567992
1784,1.8183285,2.0970845,2.6611676,0.0,3.2594957
1785,0.8675587,3.6073174,4.5889516,0.0,2.3162034
1786,1.6008466,5.5291524,0.8700356,0.0,0.5443896
1787,0.8154073,1.7069118,2.7526214,0.0,2.9629822
1788,0.8576684,3.198251,1.0922835,0.0,3.4065256
1789,6.301711,2.1646578,2.999601,0.0,3.8017504
1790,5.9395957,0.94891715,3.183946,0.0,3.264647
1791,0.71153265,2.9286163,0.6928142,0.0,2.287284
1792,4.763871,2.607995,3.4297168,0.0,4.126637
1793,7.0420265,1.7126426,3.546593,0.0,3.4731877
1794,0.5251242,2.2666037,1.7151332,0.0,3.058087
1795,0.1392755,3.9940057,2.2288604,0.0,1.2455951
1796,2.6873977,2.2885263,0.46315116,0.0,6.386069
1797,1.5703393,1.9555675,2.3879883,0.0,3.7306094
1798,8.184502,1.5345768,4.880555,0.0,3.114185
1799,2.442265,2.272927,2.6097686,0.0,4.1324854
1800,7.7121754,2.0403666,3.9206338,0.0,3.3108523
1801,5.300941,7.1789374,1.4763446,0.0,0.0
1802,8.198861,0.15637946,8.460812,0.0,0.57810044
1803,1.0552845,5.8781877,2.7357342,0.0,0.43032566
1804,1.6681929,2.4882917,2.769927,0.0,4.012674
1805,2.6570935,2.2983296,0.4420491,0.0,6.366796
1806,4.71185,0.5820563,2.430794,0.0,3.5977008
1807,0.5632593,1.86661,2.0949574,0.0,3.1944153
1808,1.9740015,4.074494,0.7998179,0.0,2.0565352
1809,0.79274434,3.034118,0.80538285,0.0,2.1453943
1810,3.4604716,2.3576517,2.5209033,0.0,3.5268753
1811,1.8308165,4.1298294,0.9466949,0.0,1.8856677
1812,2.212503,4.0831637,0.5241852,0.0,2.22173
1813,4.6562386,2.9588442,2.957418,0.0,2.7979052
1814,3.2293525,2.5945551,2.9340947,0.0,3.066339
1815,2.039246,2.5984032,3.3949547,0.0,3.9035823
1816,1.257469,2.9663765,3.6930504,0.0,3.3499613
1817,0.83242923,3.3479416,4.9481006,0.0,2.0539076
1818,4.6438847,3.372955,4.2069674,0.0,3.8440182
1819,0.40105778,5.190664,2.817386,0.0,0.7454113
1820,1.3793072,1.896094,3.1729646,0.0,2.7724278
1821,2.5580266,4.1321807,0.4698147,0.0,2.16691
1822,8.340367,4.6145225,5.128899,0.0,2.628413
1823,1.2349199,1.8451812,2.5773015,0.0,3.4209535
1824,1.5909,4.7076683,0.3279574,0.0,2.5605319
1825,0.6741234,3.8375716,3.971541,0.0,2.2066002
1826,4.5720625,1.1986785,2.29191,0.0,3.9523304
1827,0.6361695,1.7470055,2.6031373,0.0,2.945731
1828,4.350663,1.330862,2.3002985,0.0,4.117861
1829,0.71999115,4.1102333,0.88719386,0.0,2.461417
1830,0.9714928,3.3360958,2.926664,0.0,3.0748136
1831,0.8716498,4.3553734,4.180253,0.0,1.9995013
1832,2.890413,6.0235896,0.76559055,0.0,0.8419167
1833,2.3321216,2.3674178,2.886086,0.0,2.8976903
1834,1.4404055,2.331303,2.4240506,0.0,4.158823
1835,0.581073,2.5676248,1.187063,0.0,2.6111822
1836,1.0310787,1.8208467,2.6306047,0.0,3.2942355
1837,3.721762,2.1216488,2.2722142,0.0,3.6920154
1838,1.4392784,2.3268905,2.5987542,0.0,3.9596813
1839,3.822429,7.438801,1.925375,0.0,0.5553229
1840,3.84881,1.519694,1.7771945,0.0,3.8258588
1841,0.45129198,3.7455025,2.132566,0.0,2.2759879
1842,1.4905912,3.5024357,0.27740037,0.0,2.6790657
1843,3.8626118,2.1230028,2.260045,0.0,3.7178452
1844,4.0518203,1.2571934,2.0942752,0.0,4.2378964
1845,8.605974,1.0210483,8.842185,0.0,0.0
1846,4.2986183,2.5480113,3.2488663,0.0,4.177598
1847,3.746951,3.8318639,5.5327744,0.0,3.175722
1848,3.5605106,0.0,2.1160283,0.0,1.97197
1849,5.3152056,1.1471996,2.6816373,0.0,3.7078755
1850,4.805165,0.87893736,2.377702,0.0,3.7696755
1851,3.545912,2.686089,2.9291058,0.0,3.0808115
1852,1.3700097,2.9685836,3.9753785,0.0,3.2332442
1853,0.7920274,2.5115333,4.7617598,0.0,2.0462642
1854,1.6300637,3.2069023,4.0838375,0.0,3.172796
1855,3.1979399,2.3814096,2.9550483,0.0,4.273136
1856,0.53779024,2.2975378,1.6571829,0.0,2.800075
1857,2.8163385,4.6510253,0.03672591,0.0,1.7884294
1858,0.5745062,3.6728108,2.859005,0.0,2.1361134
1859,0.3109892,3.2968102,2.1583893,0.0,2.2860546
1860,3.947411,0.5282697,1.3668463,0.0,2.7460647
1861,0.54461753,2.5086966,1.2749703,0.0,2.549106
1862,1.911143,4.6942897,0.11071396,0.0,3.0981832
1863,2.6356778,3.4330125,4.7183323,0.0,3.110388
1864,5.5538635,4.1848164,5.457288,0.0,3.474579
1865,0.52828634,1.7913997,2.678099,0.0,2.7086515
1866,1.1138256,2.6620493,2.7119741,0.0,3.5784204
1867,7.849083,0.5606271,9.295882,0.0,0.14639428
1868,0.73872,1.7197276,2.5964177,0.0,3.0959
1869,3.8531966,2.474285,3.1930385,0.0,4.175
1870,1.4032472,3.2598703,4.9364386,0.0,2.5498736
1871,0.64695287,3.9569726,4.210699,0.0,1.8796536
1872,2.9435177,3.9388075,0.0,0.0,0.7461152
1873,2.0643773,2.9233615,4.017863,0.0,3.7330287
1874,1.0657364,4.0745673,0.6848339,0.0,3.2450147
1875,3.625379,1.8918163,2.0341358,0.0,3.8096464
1876,1.0246899,3.8623452,1.2080909,0.0,1.5561122
1877,3.437715,2.3594599,2.537171,0.0,3.4168901
1878,3.041891,2.273375,2.8214147,0.0,4.2690864
1879,1.4462175,2.3793097,4.09173,0.0,2.304757
1880,5.6153526,3.4508476,5.5106006,0.0,3.357282
1881,1.581159,3.557715,0.22311032,0.0,2.6861649
1882,3.5698037,0.0,2.6966946,0.0,1.4319562
1883,0.93461555,4.8333077,1.0951998,0.0,1.5995582
1884,4.8708706,1.9701751,2.9563854,0.0,4.125545
1885,1.0197681,2.8026264,2.2072647,0.0,3.696927
1886,1.7938427,3.1271443,4.626914,0.0,3.0555809
1887,0.5162335,4.366738,1.2416141,0.0,2.0608764
1888,1.3601526,4.950861,0.9759422,0.0,1.4016773
1889,2.9320033,6.002671,0.9104937,0.0,1.0701503
1890,0.3390954,1.7576685,3.124391,0.0,2.1038315
1891,5.981942,6.247524,1.2456982,0.0,0.0
1892,2.4226823,2.081277,2.36572,0.0,3.6343815
1893,0.8379873,3.583015,3.5488763,0.0,2.5318525
1894,2.0769935,3.8695552,0.2413542,0.0,2.5378673
1895,3.7335005,0.39070916,1.4095509,0.0,2.7953384
1896,1.0374933,3.1685367,3.8639631,0.0,3.02069
1897,5.665811,2.2544994,2.0791445,0.0,2.7817168
1898,2.1583292,2.4028342,2.8149734,0.0,4.037683
