,0,1,2,3,4,5,6,7,8
2312,1.4301703,3.5471432,1.5351087,3.3989992,0.01605786,2.8475034,2.8914108,0.81573296,0.0
2313,0.79972726,0.55987006,6.078544,1.9330134,2.2732434,1.5465639,0.42644197,1.9474369,0.0
2314,2.7176785,1.0269732,0.43936634,3.1690383,0.6446178,4.1040463,1.776411,0.3598055,0.23430374
2315,0.7646249,0.29864717,4.004705,1.3894368,2.5110755,1.0515974,0.31405228,1.6239914,0.0
2316,1.4482043,1.0596452,4.7961755,1.8667612,2.978599,1.2107155,1.4825943,2.9289093,0.0
2317,3.4830785,0.48752472,5.95505,1.4724419,0.0,1.839097,0.105713576,3.9266047,0.809338
2318,1.7059653,2.9857664,4.175609,1.8338032,1.9875662,1.1274776,4.4884205,1.8413932,0.0
2319,1.0282942,2.492181,3.205279,2.8892765,0.92305523,1.8500202,2.7453344,0.017842174,0.0
2320,1.3894517,2.8563554,2.0942678,3.241836,0.22074936,2.6274173,2.3566484,0.56474197,0.0
2321,1.6670232,1.095145,5.136544,1.662035,2.1864781,0.48419818,0.7048572,2.7589588,0.0
2322,0.0,1.2837183,5.0548897,2.4592278,2.2436237,2.264355,1.3302677,0.8368559,0.0
2323,2.3071752,1.4089196,0.859866,3.7176857,0.6050932,4.49776,1.815131,0.024594784,0.0
2324,1.6689522,2.4538817,2.8534977,2.4317212,1.0360056,1.0325856,3.086551,0.21196485,0.0
2325,0.0053969026,0.0,10.714169,6.0868163,0.69441175,9.79728,0.0,0.0,0.0
2326,0.8799382,2.3378403,2.1966486,4.225985,0.6703775,4.821037,2.0712025,0.0,0.0
2327,3.9430299,4.5049267,3.0684025,4.5355783,1.5751241,2.122958,4.1641884,3.2996597,0.0
2328,0.015521109,0.0,10.846492,6.123447,0.6215328,9.906038,0.0,0.0,0.0
2329,0.039986193,0.0,10.790367,6.1533704,0.63058656,9.8252535,0.0,0.02647543,0.0
2330,0.0,1.9183309,4.3840184,2.652354,1.7265313,2.64131,2.1083038,0.35517943,0.0
2331,0.45108372,2.4849389,2.9932296,4.034689,0.76599216,4.3542547,2.2957828,0.0,0.0
2332,0.58221394,2.4194958,2.641285,3.4876397,0.0050100796,3.1646097,2.1634245,0.0,0.0
2333,2.7249465,0.0,5.992779,0.62763107,0.0,5.080344,1.0002885,1.3945969,4.105944
2334,1.0220685,0.25736272,4.428338,1.7149897,2.288289,1.0927551,0.11465925,1.7911996,0.0
2335,0.6228481,2.4931548,3.5219934,3.447077,0.64728975,2.718009,2.4541047,0.0,0.0
2336,1.1249855,2.939719,3.243752,2.159115,1.8004735,1.6524727,3.677037,0.7610541,0.0
2337,1.0304431,0.5228855,6.2611094,1.8255622,2.068074,1.5770686,0.29260057,2.0701404,0.0
2338,0.7977019,1.6871262,1.0894902,2.757583,0.0,3.2333837,1.4846697,0.0,0.0
2339,0.71969587,2.996741,2.6037145,3.8084345,0.7164619,3.9469461,2.7397685,0.0,0.0
2340,0.9689597,3.335253,2.7252333,3.2049584,0.85645586,2.7428486,3.2176108,0.21581042,0.0
2341,0.7976067,0.86138934,5.3850613,1.7143376,2.5520644,0.92446065,0.7290867,1.9973508,0.0
2342,0.61219937,2.9414227,3.0689955,3.5903456,1.0337356,3.743498,2.7520847,0.05957699,0.0
2343,0.62054354,2.5203342,3.36266,3.373519,0.5996134,2.638294,2.4847603,0.0,0.0
2344,3.542025,3.8075666,3.998148,3.509501,1.9016734,1.1679006,4.5597315,2.1756544,0.0
2345,1.4348531,0.46119696,6.5585957,1.8552074,1.7301874,1.7683766,0.0662791,2.2333562,0.0
2346,0.011871636,0.0,10.848692,6.130525,0.67282534,9.920575,0.0,0.0,0.0
2347,0.73131794,2.610023,2.8888457,1.0700845,1.8464031,1.2122178,4.032014,1.3222644,0.0
2348,0.049732983,0.0,10.87273,6.188972,0.67897123,9.9106455,0.0,0.02341646,0.0
2349,3.351741,0.7907103,0.38803238,2.7790086,0.901389,3.6043947,1.6822929,2.3978431,0.5895997
2350,1.0120952,3.415583,2.4549642,3.4967122,0.5916499,3.1302245,3.083375,0.29816872,0.0
2351,1.6302469,3.829608,3.1839223,3.577082,1.1083424,2.3996735,3.6064138,1.7152222,0.0
2352,2.1715941,0.0,6.1518393,0.4874954,0.0,4.023629,0.31004137,1.5933939,2.8725398
2353,2.4678907,0.4971612,5.610226,1.1075166,1.0597967,0.73548484,0.113128185,3.4755025,0.0
2354,1.0678581,3.454115,3.0155592,3.165234,1.113714,2.5701258,3.4717658,0.48219383,0.0
2355,0.3181253,1.5783672,3.0696235,1.0242302,1.7441574,1.0960934,2.616782,0.0,0.0
2356,1.0824082,1.043673,4.0857882,0.5963398,2.7796254,0.1953426,1.7330387,3.182197,0.0
2357,1.9426861,0.6847208,5.261034,1.8238192,0.3068211,1.9122407,0.0270475,2.130198,0.0
2358,1.0872285,2.541751,3.9191852,1.8582315,2.4559026,1.6396346,3.7116091,1.3463234,0.0
2359,0.9243934,0.4013242,6.4263573,1.8840125,2.0307178,1.8060312,0.2375401,1.950586,0.0
2360,3.5889623,0.5681989,5.9118686,1.8620303,0.0,4.7619104,1.6332242,1.9526864,4.388871
2361,2.089541,0.6636709,4.39829,0.99582434,2.6684237,0.0,1.0051085,3.7709827,0.0
2362,1.4068656,0.0,6.6443143,2.2391071,0.35851264,3.4269326,0.0,1.7763556,0.0
2363,0.45039237,1.6981122,4.14781,1.6458972,2.86906,2.0390518,2.4802425,1.6381332,0.0
2364,2.3459957,4.020938,2.4256134,3.8488765,0.6029327,2.1630151,3.6680305,1.5265421,0.0
2365,2.250833,0.7082087,5.6162415,1.29072,1.5345794,0.52923495,0.31617802,3.2705588,0.0
2366,0.98700297,3.3451962,2.382226,3.5188441,0.531806,3.1768746,3.0310564,0.23132724,0.0
2367,0.56974036,0.28927344,6.15246,2.1231384,2.2296803,1.9952319,0.28230762,1.6564811,0.0
2368,0.7120187,0.63277805,3.039928,0.72244585,2.3661144,0.93971795,1.0368259,1.9148203,0.0
2369,0.0,0.88212353,3.8961868,1.1797993,2.310657,1.6176767,1.3043648,0.9080783,0.0
2370,1.1575754,0.7312107,5.9532,1.6697814,2.2242131,1.1880326,0.4362036,2.2046342,0.0
2371,0.44596082,2.0780113,2.4730823,3.5866513,0.0,3.6342986,1.8646514,0.0,0.0
2372,2.3640618,0.21424219,4.6387753,0.97233427,2.1394305,0.0,0.18124095,3.5576963,0.0
2373,1.1217458,2.4212906,4.5086913,1.022763,2.610765,1.0990913,3.8971303,2.873199,0.0
2374,0.7172607,0.5685145,3.2494054,0.8785684,2.4367182,0.9818081,0.83441544,1.817273,0.0
2375,0.66584975,2.784076,2.810745,4.029161,0.80527973,4.3161893,2.5127113,0.0,0.0
2376,2.9357798,3.8243568,1.876668,4.0876446,0.37421882,2.4958844,3.3715684,2.1717415,0.0
2377,1.7101393,0.30692303,5.1639934,0.711431,2.2107959,0.02876389,0.20693687,2.9920735,0.0
2378,1.2516501,2.227518,3.698074,0.6585376,2.4617639,1.0771539,3.6278052,3.7649012,0.0
2379,2.0320103,0.27288282,6.1912723,1.1602484,0.40211308,1.761508,0.0,2.7299418,0.0
2380,0.08001357,0.0,10.883417,6.2105737,0.60780793,9.932149,0.0,0.0400514,0.0
2381,0.91621405,2.072465,2.2354984,4.300999,0.8105398,4.966272,1.8900479,0.0,0.0
2382,3.1371996,0.6480675,5.155146,1.314144,0.855909,0.47816354,0.16044167,4.1456747,0.0
2383,1.6790318,0.3814299,6.5408063,1.5494356,1.2763702,1.6504276,0.0,2.385994,0.0
2384,0.95407873,2.541876,1.8814955,3.1734252,0.005925279,3.1022217,2.122407,0.29385966,0.0
2385,1.6253393,0.97343963,0.0,1.8246012,0.2716877,2.7164776,1.462251,0.28491774,0.0
2386,1.2369578,2.6938374,4.196336,0.7120733,2.239877,0.78054154,4.3872795,3.0720234,0.0
2387,3.175408,1.6335342,0.91988206,3.7370992,0.13732553,4.3996162,2.218446,0.9367057,0.70727277
2388,0.0,1.8750978,4.3821473,2.5008268,1.843108,2.5236113,2.034126,0.50475496,0.0
2389,2.8389971,2.6409724,1.170997,4.3544507,0.061994594,4.1677833,2.616239,0.6513306,0.0
2390,1.6403503,0.23241234,5.710075,2.0327091,1.0240612,2.1118405,0.0,2.027011,0.0
2391,0.7003092,0.38276207,1.2085441,2.9236069,0.7086412,4.0203943,0.7293812,0.0,0.0
2392,0.0,0.93574935,3.576088,0.9154656,2.2338092,1.4646428,1.3666223,1.0598907,0.0
2393,0.07726067,1.1722541,4.7408433,1.7911141,2.533874,1.6517746,1.3873081,1.2853194,0.0
2394,0.2444709,0.96322715,4.9627185,1.6130176,2.7129536,1.3506451,1.0435276,1.579022,0.0
2395,2.20177,3.8158457,2.8603547,3.6143184,0.9829198,1.7729931,3.8743284,1.2698205,0.0
2396,0.69836926,0.37297428,3.862677,1.2924837,2.5544,1.1264198,0.41445962,1.6030644,0.0
2397,0.8894564,0.11360055,6.7614884,1.9533064,1.7450349,2.3198295,0.04958096,1.7676421,0.0
2398,1.3687794,0.6292442,6.33385,1.8019164,1.9192352,1.4840257,0.25858045,2.2848048,0.0
2399,2.6654036,0.9728683,0.7654455,3.4875128,0.8379624,4.5816708,1.6761603,0.13159728,0.0
2400,0.43719107,1.8099709,4.525023,1.765645,2.3778286,1.3636982,2.4850357,1.1589365,0.0
2401,1.7022772,0.8484737,3.217971,0.49693665,2.5509956,0.0,1.257862,3.5631304,0.0
2402,1.8746998,0.041474164,6.433741,1.0433755,0.03052057,2.4103096,0.0,2.4442973,0.11387315
2403,1.0304122,2.3555796,4.4898834,1.4732797,2.238783,0.9233008,3.4596279,1.4904622,0.0
2404,2.4428384,0.50259125,5.779309,1.1843452,0.13330235,1.5299754,0.095233485,3.1034799,0.0
2405,0.911038,0.0,5.6058345,2.1989055,1.9550176,2.1155772,0.0,1.7319926,0.0
2406,1.2122731,0.7561007,5.8749022,1.6067302,2.2125285,1.0562899,0.4595241,2.2413907,0.0
2407,1.7732279,2.974405,2.806826,3.4033906,0.77046096,2.0200374,2.8034184,0.52317965,0.0
2408,2.3847473,0.38325787,4.545422,1.0350925,2.1337469,0.0,0.28134164,3.572229,0.0
2409,1.8434994,3.767778,2.2705388,3.6132026,0.42830098,2.3327951,3.4266298,0.9366597,0.0
2410,0.09229773,0.5761068,5.289925,2.1438634,2.6045573,1.7084329,0.5866926,1.2545937,0.0
2411,0.028458893,0.0,10.794975,6.1333756,0.64403945,9.891374,0.0,0.0,0.0
2412,3.2638257,0.061187595,4.961799,1.3576865,1.597744,0.30224857,0.06402436,4.203827,0.0
2413,0.51069266,0.7469386,1.5239558,3.1600206,0.3443714,4.046461,1.0679196,0.0,0.0
2414,1.2291093,0.88966066,5.088952,1.21582,2.505951,0.33131552,0.7239374,2.4299445,0.0
2415,2.4518645,0.6840881,3.6576257,1.0973791,2.8793168,0.12481648,1.2546713,4.139699,0.0
2416,0.22081846,0.96437377,5.002818,1.6689781,2.6726239,1.3891768,1.0283062,1.5702342,0.0
2417,3.2375274,0.56444454,5.0238547,1.3561571,1.1626017,0.32575652,0.16907209,4.3227983,0.0
2418,1.4351416,0.7556984,5.556886,1.397579,2.2327976,0.6816706,0.46721342,2.5446472,0.0
2419,1.6811254,0.55238646,5.963495,1.279649,1.766638,0.8028175,0.27779755,2.6726236,0.0
2420,3.562134,2.3266728,1.1543525,4.261675,0.18342806,4.008392,2.580964,1.2842871,0.546661
2421,1.0309432,3.1962352,2.6893253,2.9854612,0.8747518,2.3578396,3.4589565,0.0,0.0
2422,1.5800133,0.19600543,7.0182714,1.5803525,0.83541477,2.4863102,0.0,2.0870147,0.0
2423,2.9126256,2.3830326,1.0174806,4.265407,0.13847089,4.2477207,2.5169916,0.6096075,0.0
2424,0.36770374,2.6015885,3.2854726,3.7889209,0.8878349,3.9998791,2.4386854,0.0,0.0
2425,0.40905362,1.9355748,3.4327443,1.9008751,1.4459629,1.5851717,2.6019456,0.0,0.0
2426,2.559312,1.0921303,1.4054294,4.123231,0.9859476,5.250069,1.6014355,0.10802665,0.0
2427,0.016886532,0.0,10.72274,6.125694,0.6610124,9.827643,0.0,0.0,0.0
2428,2.2567525,0.39026582,6.012858,1.1827723,0.120207205,1.8208528,0.05836302,2.8864975,0.0
2429,1.1742678,3.5546038,2.3410857,3.4593074,0.4681207,2.7873538,3.2051873,0.47384143,0.0
2430,0.0,0.0,10.697371,6.0660806,0.76471704,9.792691,0.0,0.0,0.0
2431,0.0,0.0,10.788432,6.119469,0.66866225,9.859366,0.0,0.0,0.0
2432,0.0327304,0.0,10.772667,6.1237855,0.63929886,9.82964,0.0,0.0,0.0
2433,0.6867567,3.0517175,3.164627,3.3206947,1.1452026,3.2101607,2.92385,0.15609449,0.0
2434,2.6397061,0.8457555,4.2543006,1.1953735,1.4705849,0.0,0.46091318,3.770546,0.0
2435,1.2420249,0.7423337,5.7933316,1.6815696,2.2516172,1.0854309,0.43528986,2.2499127,0.0
2436,3.5658126,0.80074215,0.6430454,3.139283,1.051295,3.956913,1.7444162,2.2412877,0.49897066
2437,0.0,1.2160304,3.900845,1.5932305,2.0473433,1.8403182,1.8655248,0.08655742,0.0
2438,2.4083092,3.1973221,4.389905,1.8335669,1.5013369,0.47832066,4.9964414,2.1239834,0.0
2439,2.6577756,0.4679813,4.2606516,1.3657432,2.6910791,0.05234635,1.0572083,4.1578608,0.0
2440,0.98689127,2.6368275,3.514274,1.1246804,2.5195544,1.6477935,3.9127383,2.8878856,0.0
2441,0.3542568,1.7941535,4.5347924,1.8279467,2.552613,1.7224174,2.4528399,1.4659884,0.0
2442,3.673828,0.5518252,3.8888373,1.3407071,0.7408266,0.40339407,0.23881224,4.4054523,0.0
2443,1.3040813,2.7216663,4.47502,1.3750281,2.4183378,1.1519845,4.1992836,2.3959446,0.0
2444,3.709774,4.4620066,3.0938025,4.3371644,1.6073117,2.1009023,4.163928,3.0101156,0.0
2445,0.44097233,2.01909,4.2785554,1.8614151,2.375668,1.7874346,2.7430882,1.257556,0.0
2446,1.7727308,3.9627078,2.7790437,3.6639967,0.9161718,2.4035122,3.7260919,1.5107423,0.0
2447,0.4120505,1.9496105,3.1842597,1.2552906,3.0031543,2.2106473,2.7006993,2.0085073,0.0
2448,0.55910367,2.8955548,3.1035686,3.6329358,0.96092165,3.763921,2.7067606,0.04816401,0.0
2449,1.2793074,2.779164,1.8955941,3.0564463,0.1235836,2.675167,2.2470608,0.6060294,0.0
2450,2.718637,3.1929958,4.4523835,2.1814446,1.4845109,0.4797029,4.63899,1.8604399,0.0
2451,1.0364065,2.1701083,1.725759,4.0786185,0.62841177,4.788185,1.9645259,0.0,0.0
2452,0.8112258,3.0586574,3.3772597,2.9245992,1.4179168,2.600046,3.1372268,0.36063474,0.0
2453,0.004917443,0.0,10.783098,6.169808,0.6623803,9.841423,0.0,0.0,0.0
2454,0.0,2.1002545,4.0707498,3.2105188,1.2167847,3.2800927,2.1620693,0.07697883,0.0
2455,0.63063294,1.1823738,0.96004224,2.713895,0.022893798,3.4971664,1.276697,0.0,0.0
2456,0.6884834,2.933366,2.6576033,3.8542213,0.7492224,4.118764,2.6334212,0.0,0.0
2457,1.0846156,0.25320226,4.891739,1.8567295,2.1675658,1.3149922,0.103295,1.88051,0.0
2458,0.0,1.8089507,4.3708177,2.3758857,1.9215288,2.4128768,2.008771,0.49356064,0.0
2459,1.4727724,0.36609554,4.5741463,1.8361578,1.9373533,1.1315701,0.06341098,2.0790029,0.0
2460,1.6374896,3.2637472,1.854907,3.9358897,0.053845536,3.2465205,2.9068694,0.22474891,0.0
2461,2.0718756,0.9798576,4.4117885,1.4581758,0.0,1.3365352,0.31646028,2.156149,0.22928813
2462,1.1033814,3.3710058,3.1120663,3.0291162,1.3075795,2.415063,3.5093002,0.5563069,0.0
2463,1.3412867,0.7239081,5.776089,1.6764631,2.1390305,1.1181674,0.36829996,2.2786744,0.0
2464,0.013757288,0.0,10.858772,6.143753,0.6308071,9.951728,0.0,0.0,0.0
2465,1.0280423,3.052102,3.5576775,2.7506247,1.6676518,2.220115,3.3827512,0.68741757,0.0
2466,0.0,0.50189346,4.5867286,1.7313387,2.5048902,1.8766387,0.719713,0.84861237,0.0
2467,0.30344826,2.2402294,3.7000268,3.662949,0.7038952,3.2639112,2.1501372,0.0,0.0
2468,2.4281046,1.2733397,3.7524195,1.1368303,3.1239917,0.44145173,1.9316254,4.3786793,0.0
2469,2.9282124,0.03651613,5.571722,1.2375094,1.3461062,0.65016514,0.0,3.908945,0.0
2470,2.6643016,1.0745921,0.34783483,3.0988023,0.6248994,3.9017818,1.7763064,0.32210004,0.20913592
2471,2.3569968,3.2693627,1.0603368,3.7954364,0.0,3.1468434,2.8047733,1.345954,0.0
2472,0.6777969,1.395253,0.99008095,2.725442,0.0,3.4237669,1.3484187,0.0,0.0
2473,3.042999,0.06540483,6.41821,1.3239357,0.0,4.9004226,1.2273943,1.6681727,4.2303133
2474,2.8056858,2.0297182,0.24615036,3.4182663,0.23620616,3.5532873,2.2497149,1.0635893,0.34997728
2475,0.1520912,0.51690805,5.2337103,2.0197847,2.5918515,1.6036236,0.5568478,1.2972425,0.0
2476,0.17600948,1.8838866,4.3690853,2.0906906,2.1634665,2.00014,2.2804728,0.8717709,0.0
2477,3.071611,0.10649767,4.082869,1.3566432,2.0551422,0.0,0.43174118,4.041108,0.0
2478,1.1362374,0.677686,5.9420857,1.7295756,2.2708373,1.2657471,0.40001327,2.2098885,0.0
2479,0.8772171,3.1478918,3.2088475,2.850916,1.3103083,2.354727,3.3707228,0.38595527,0.0
2480,0.98392373,2.2753522,4.73184,1.3558807,2.0586743,0.47255015,3.1539004,1.187593,0.0
2481,1.5369475,0.57416654,0.0,1.7031102,0.44470078,2.7742522,1.1336691,0.022390664,0.0
2482,0.8255008,0.89792854,0.5894307,2.3553362,0.16182333,3.2940466,1.1460346,0.0,0.0
2483,1.918603,3.8824215,2.5188007,3.7162309,0.5545377,2.242809,3.6205173,1.1327491,0.0
2484,1.2830396,2.8235183,3.0041335,3.3897884,0.66466045,2.3108497,2.6588745,0.297754,0.0
2485,0.4629261,1.3880548,4.1882377,0.6026113,2.6947396,0.87576395,2.246941,2.2861195,0.0
2486,0.6886122,1.2892561,4.134416,0.63638246,2.773381,0.8010861,2.1621218,2.5503974,0.0
2487,1.6732712,1.8942785,0.5288481,2.4480176,0.0,2.5910401,1.7205126,0.780445,0.0
2488,4.9724727,0.8258678,2.4508286,4.4807935,1.4200416,5.7005005,1.8315121,3.199916,1.3576471
2489,1.5941987,0.3150751,6.5963554,1.5605298,1.260817,1.8117065,0.0,2.241208,0.0
2490,1.8923738,3.123525,4.1144395,1.7837873,1.8387018,0.94887197,4.716498,1.9418749,0.0
2491,0.9910109,0.28177038,6.6011186,1.8239424,1.8103473,1.9888394,0.10695049,1.9076039,0.0
2492,0.72488046,0.6161253,2.9709754,0.7026385,2.3476148,0.9191596,1.0305612,1.9226683,0.0
2493,1.9770544,0.79504114,4.866429,1.6859953,0.21189357,1.6782541,0.10388897,2.1310346,0.0
2494,0.9325103,2.800504,1.8107185,3.714983,0.27160138,3.9893506,2.4573393,0.0,0.0
2495,0.72632796,3.1241496,2.9362223,3.3677483,1.02179,3.2880137,2.9408429,0.1557169,0.0
2496,0.8934458,2.676737,2.0087154,3.9838004,0.46966887,4.4143925,2.3748212,0.0,0.0
2497,0.07583684,2.2558641,4.0247445,2.87875,1.5378387,2.8879137,2.3874998,0.22273576,0.0
2498,1.1066816,3.24835,3.2629154,2.8357797,1.5432754,2.2126844,3.5594127,0.6471565,0.0
2499,0.24902135,1.83671,3.7497501,2.3132312,1.5358398,2.0820549,2.2991872,0.0,0.0
2500,2.6909606,0.4232314,4.5797105,1.1466211,2.0691755,0.0,0.3704476,3.9785113,0.0
2501,0.0,1.50157,4.952991,2.758152,2.0341182,2.6097314,1.529041,0.638823,0.0
2502,2.4162834,0.5133734,4.556688,1.098947,2.123092,0.0,0.35447526,3.6536236,0.0
2503,1.428649,0.9008402,4.8276157,1.0349357,2.558126,0.09479198,0.8994853,2.8609452,0.0
2504,0.7861407,0.46872574,3.529409,1.0908961,2.5556345,1.0468636,0.6242758,1.749808,0.0
2505,1.4431372,0.7809485,5.5260463,1.3514162,2.2469854,0.5528219,0.5326103,2.6035953,0.0
2506,1.2508342,1.9909937,2.7335114,1.614157,1.1912189,0.80591625,2.97146,0.02992189,0.0
2507,0.0,1.289684,3.0387228,0.24284896,1.9495083,0.9732149,2.1283765,1.012095,0.0
2508,1.5480225,0.0,6.356534,0.5094813,0.0,3.5739822,0.08631702,1.4719524,1.5537916
2509,1.2056342,1.0199215,4.9887805,1.8021295,2.4382086,0.9192397,0.8160546,2.349275,0.0
2510,0.30747044,1.4347432,4.76376,1.1083813,2.7837043,1.1115036,1.94357,1.9924196,0.0
2511,4.3016586,3.78649,3.3493032,3.83281,1.95497,0.98311603,3.883651,2.2854009,0.0
2512,0.6301102,2.60052,3.7707956,2.3635092,1.930408,2.183983,3.0599918,0.6654159,0.0
2513,0.022934735,0.0,10.702808,6.127431,0.686104,9.858456,0.0,0.0,0.0
2514,0.78722394,2.8020897,2.5699668,2.460209,0.8636849,1.9593387,3.4956594,0.0,0.0
2515,0.63427716,3.0137637,3.0356379,3.6186552,0.9556067,3.7054973,2.7475734,0.12568426,0.0
2516,0.52258706,0.42432168,3.7201135,1.2037994,2.5032706,1.2169695,0.50150996,1.4944496,0.0
2517,2.3889637,0.3234759,5.670315,1.1091521,1.6071815,0.5730718,0.08432129,3.5372353,0.0
2518,0.26272726,0.26463923,4.3998947,1.6471151,2.5691187,1.5119555,0.34117922,1.2538657,0.0
2519,0.45658505,1.9059596,4.0257673,1.2081028,2.7370489,1.4962125,2.9534364,1.5556267,0.0
2520,1.2833319,1.380825,1.263628,3.8204083,0.8961457,4.7568645,1.369889,0.0,0.0
2521,2.8510907,3.3131833,3.8302197,2.7907324,1.5549858,0.9632393,4.693507,1.7887053,0.0
2522,0.89858264,1.1024132,4.098267,0.66258156,2.7836492,0.6053013,1.8895624,2.7766204,0.0
2523,0.7737111,2.5855072,3.937014,2.243942,2.22053,2.060653,3.193213,1.0367055,0.0
2524,0.37928295,0.8331956,5.2960014,1.8438783,2.5904393,1.3035746,0.80622697,1.6548569,0.0
2525,1.5037189,0.8774485,5.1781664,1.2602472,2.2420397,0.27887207,0.6204374,2.6756148,0.0
2526,2.3882644,2.0670125,0.122444436,2.334618,0.052669626,2.4573708,2.156879,1.940994,0.63403904
2527,0.926709,0.58257216,2.8606844,0.77504086,2.3552146,0.8971325,1.0429053,2.0351248,0.0
2528,0.93733555,1.5923312,0.7297986,2.304576,0.0,2.8465295,1.3915235,0.06369984,0.0
2529,2.3577735,0.6320019,4.631511,1.1011941,2.319518,0.0,0.60376567,3.7920685,0.0
2530,0.80362904,3.192045,3.0809298,3.2751179,1.1257226,3.0563579,3.0586274,0.21636105,0.0
2531,0.8316548,1.9346318,3.0216212,0.0,2.015595,0.4313974,3.6613913,2.920268,0.0
2532,0.99835974,3.142806,1.3958347,3.2080204,0.15803637,3.3736198,2.5634801,0.53712505,0.0
2533,0.550562,1.9253561,4.3857408,1.2944429,2.7404993,1.3411496,2.8847928,1.7419654,0.0
2534,0.37660462,2.02495,3.619536,2.3768158,1.3408962,1.9758518,2.4811747,0.0,0.0
2535,1.6702161,3.7937295,2.1256173,3.5476089,0.3459139,2.4659438,3.371359,0.9777874,0.0
2536,0.69950545,2.0967126,3.965043,1.6185745,2.628393,1.656363,3.1104136,1.341051,0.0
2537,2.154991,0.365471,5.947469,1.1089256,0.20836617,1.6939154,0.024121374,2.8488684,0.0
2538,0.0039818883,0.0,10.824535,6.1560235,0.6552431,9.937038,0.0,0.0,0.0
2539,1.6461761,0.29453015,6.0692225,2.1659868,0.47063303,2.6885417,0.0,1.9704541,0.0
2540,2.9580634,0.2551789,4.0953345,1.4050543,2.6788504,0.23838684,1.0231795,4.310607,0.0
2541,1.5444136,0.14455843,6.3449073,2.1799045,0.58933496,2.8717961,0.0,1.9145354,0.0
2542,0.96954304,0.21900684,6.661098,1.8421559,1.7868042,2.0861819,0.08810419,1.8600168,0.0
2543,1.8956442,0.50375664,5.347819,1.9967542,0.8449811,1.8595262,0.0,2.1885695,0.0
2544,1.0479486,2.2710903,1.7699687,4.0429144,0.56152666,4.638054,2.0451837,0.0,0.0
2545,0.018459857,0.0,10.800556,6.135605,0.64446044,9.851,0.0,0.0,0.0
2546,0.037406266,0.0,10.858101,6.1432223,0.6561802,9.894369,0.0,0.0,0.0
2547,0.66052324,3.1734626,3.05525,3.2485144,0.8306947,2.9139333,2.8285067,0.37508398,0.0
2548,1.4221871,0.02591315,7.4427595,1.6491556,0.8636054,2.932129,0.0,1.9185325,0.0
2549,0.09131479,0.9663976,5.086251,2.1125531,2.5279648,1.7943747,1.0292342,1.2545643,0.0
2550,0.06957853,1.3984027,4.7336535,1.8923991,2.4534209,1.7641983,1.6301905,1.2022787,0.0
2551,0.9806382,0.30076283,4.0500245,1.5343528,2.412131,0.9779804,0.23283291,1.7361933,0.0
2552,4.109915,4.070374,3.58314,4.003475,1.9497244,1.2169905,4.2766657,2.4260793,0.0
2553,0.4575544,1.4970069,1.977462,3.4659677,0.00470547,3.8956294,1.4543085,0.0,0.0
2554,0.019072354,0.0,10.790692,6.137899,0.69430643,9.900899,0.0,0.0,0.0
2555,0.13584685,1.0971768,4.844039,1.8753438,2.544151,1.6510432,1.2459447,1.3662384,0.0
2556,0.43962651,0.6738862,5.5300794,2.0031962,2.469731,1.4648833,0.5890532,1.6366637,0.0
2557,0.023598015,0.0,10.805029,6.13115,0.66731185,9.906826,0.0,0.0,0.0
2558,2.0382748,0.85647374,4.8140016,1.7261374,0.0,1.7510629,0.16519822,2.1061368,0.0
2559,2.4215562,0.40566325,6.006571,1.1797501,0.05522753,1.7675989,0.040804297,3.0635757,0.028965496
2560,0.01344806,0.0,10.815933,6.129743,0.6748775,9.894124,0.0,0.0,0.0
2561,1.9850814,2.1749892,0.9765495,3.6993394,0.1682768,4.157968,2.1391368,0.17837799,0.0
2562,0.0,1.9277828,4.196196,2.2523897,1.9002942,2.303016,2.189179,0.45432267,0.0
2563,0.14360754,0.9002442,2.9168622,0.40501842,2.0803506,1.0426934,1.4662895,1.5621113,0.0
2564,2.051647,0.960164,4.598945,1.433795,0.0,1.3782358,0.2824385,2.2144024,0.15356115
2565,3.1047099,0.22763288,6.4566355,1.4893372,0.0,2.292702,0.0,3.557661,0.6708342
2566,2.655765,0.14371581,4.7109866,1.0964376,1.8497484,0.057193935,0.0881491,3.7617574,0.0
2567,1.0940645,2.075753,1.1586845,3.5998015,0.28126836,4.2701917,1.8907385,0.0,0.0
2568,0.37992507,2.2801912,2.5980012,3.4968152,0.011755567,3.446347,2.0360022,0.0,0.0
2569,0.24230772,2.1275685,3.9544272,3.4122512,1.0390534,3.015282,2.1743307,0.0,0.0
2570,0.03373152,0.0,10.817512,6.134132,0.681816,9.89102,0.0,0.0,0.0
2571,1.3522277,0.30799803,3.5406332,1.3756777,2.321728,0.7228916,0.3483814,1.9548165,0.0
2572,3.1056273,1.6151004,3.9155364,1.674609,3.4200797,0.6547123,2.3030224,4.863291,0.0
2573,1.3013647,0.109041214,5.6605144,2.129297,1.6945351,2.028197,0.0,1.966787,0.0
2574,2.4042501,4.3579283,2.9388027,4.0148234,1.2577072,2.4783802,3.9083343,2.4941874,0.0
2575,2.0566819,1.0201085,4.68101,1.4492068,0.0,1.7905674,0.49543643,2.004225,0.8843261
2576,1.3651755,1.3766763,1.1758099,3.7777896,0.83688766,4.7482853,1.430624,0.0,0.0
2577,3.1134899,3.3661442,4.3600774,2.453134,1.5152752,0.4592284,4.8422894,1.981742,0.0
