,0,1,2,3
2158,4.080828,0.49547976,2.2447703,4.8165603
2159,3.7154112,2.3689964,1.7310568,0.0
2160,3.8573809,0.7081621,2.6170597,5.0923047
2161,7.8552723,0.4041124,5.4794183,3.65695
2162,2.5527883,0.0,6.3776336,3.7028496
2163,7.706073,0.10342449,3.7640905,3.0309722
2164,7.4509273,0.17652673,4.0755367,3.8517926
2165,0.8713393,0.0,8.48666,3.072208
2166,6.6068435,2.6137903,3.6407423,0.0034467727
2167,5.591075,0.136603,2.3303392,0.24909945
2168,0.51432073,0.0,8.819559,4.9149694
2169,2.6053703,0.0,0.0,3.8307264
2170,2.3131287,0.674952,4.817378,6.4742575
2171,1.7593993,0.023048937,8.400086,5.5944743
2172,2.9372573,0.0,0.10959345,0.9252228
2173,1.8926435,0.036414623,5.871439,3.7042947
2174,7.0235558,0.573758,6.475495,5.15649
2175,6.0819616,0.0,3.1277862,0.9367134
2176,2.7035813,0.82930195,6.0275407,6.3853264
2177,7.0831738,0.76971817,7.138996,4.792882
2178,4.07666,0.2770413,8.617257,4.054021
2179,2.5965257,0.0,0.0,3.8100789
2180,3.7905893,0.5623054,3.7120929,6.4524055
2181,8.448667,0.7414339,4.6681647,0.085251525
2182,1.1542541,0.016998231,6.157012,3.8351972
2183,6.94955,0.20060521,2.652719,0.23930903
2184,3.7412844,1.9821134,0.9497664,0.0
2185,6.9592366,0.28356314,4.4437017,4.5935955
2186,1.6878623,0.01889056,5.8602314,3.540478
2187,2.631539,0.0,0.0,3.818897
2188,4.7845883,1.3908706,1.3407017,0.0
2189,6.5936103,0.0,2.2961612,1.9564712
2190,5.1654453,0.23647755,2.6524816,4.0099854
2191,2.7444587,0.85679877,5.6214724,6.2954407
2192,3.9236963,0.0,0.8974864,1.1517229
2193,4.5044355,0.043528616,2.3608365,4.9379783
2194,6.21147,0.0,2.2142549,1.6060458
2195,6.1723075,0.0,1.5720454,2.2526038
2196,2.2337751,0.65906256,6.2046947,6.886987
2197,6.382521,0.408435,4.1885734,2.5417855
2198,1.3093731,0.04792577,5.5382032,3.700104
2199,2.5768414,0.0,0.0,3.8157551
2200,6.338386,0.0,2.2679691,1.0636845
2201,3.7729557,0.806885,6.892039,5.693137
2202,2.5884724,0.0,0.0,3.7693875
2203,6.469319,0.0,2.0589628,1.9717062
2204,5.8063,1.4629622,5.749787,6.2880383
2205,3.4014733,0.0,0.42557573,1.0691166
2206,3.6410544,0.89471596,3.2535286,5.102517
2207,3.942386,0.71002835,2.666874,5.1113334
2208,4.0458174,1.6968791,5.6217966,6.677743
2209,3.6504412,0.7907899,2.9020762,5.16858
2210,6.583359,0.14443427,3.6540265,4.8155165
2211,4.690715,0.0,1.6715419,0.99437076
2212,5.5686293,0.15046102,2.6805363,3.2133253
2213,7.121187,1.0438676,7.5404253,4.9987135
2214,1.4884735,0.0,4.648535,3.9320738
2215,5.2148023,0.7988543,3.7822304,4.7364397
2216,4.1741705,0.0,0.8053322,2.5901444
2217,6.008107,0.0,1.8259937,3.6832204
2218,2.6253753,0.0,0.0,3.8099425
2219,5.4554987,0.012568593,2.3874269,2.565068
2220,2.6085138,0.0,0.0,3.8168337
2221,6.598584,0.36514598,4.4124603,5.413829
2222,7.570011,0.33336914,5.891367,4.8870635
2223,6.410165,0.022023141,2.6642485,4.330658
2224,2.2986026,0.3704055,4.232801,6.2907944
2225,6.7098236,0.09600741,3.2414832,4.137951
2226,1.7437478,0.0,5.8589244,3.4298599
2227,2.6156492,0.0,0.0,3.7973516
2228,4.7488074,0.48456496,2.916019,4.434846
2229,5.719458,1.4987873,8.357463,5.0631533
2230,7.6332192,0.37574017,4.6824207,3.3915546
2231,4.4951787,0.60862464,2.8331943,4.787183
2232,2.3793957,0.0,6.181464,3.5908566
2233,5.5247507,0.20425361,2.712119,3.6274488
2234,2.622828,0.0,0.0,3.8026612
2235,5.098927,0.15086156,2.4448102,3.864525
2236,4.586573,0.0,1.309156,3.057161
2237,4.5272694,0.0,0.8150809,0.30166364
2238,4.6752763,0.074659765,2.6012762,4.9365916
2239,3.9996438,0.1558271,2.0064178,5.063339
2240,6.613373,0.7388303,4.6095347,5.1809163
2241,4.9973345,1.3126202,5.0526032,6.75514
2242,2.768467,0.0,6.2782907,3.7598217
2243,2.21036,0.30045778,4.0929203,4.6516457
2244,6.5812073,0.87136805,7.4187202,5.550918
2245,5.897054,0.16012776,2.4309194,0.23526509
2246,7.165161,0.5790966,6.128147,5.1365614
2247,4.4373765,0.0,1.1383024,2.92758
2248,6.5768685,0.0,2.455183,2.4660904
2249,6.4797654,0.06331307,3.1584282,4.4437594
2250,4.6865234,0.0,1.3664906,2.013953
2251,8.894572,0.14245975,5.499672,1.3323449
2252,6.2446556,0.0,2.2142487,2.0064983
2253,1.6906991,0.10895771,4.238698,4.3554173
2254,6.7520595,0.8556355,5.8216367,5.2789474
2255,3.802782,0.0,0.4824772,1.6708717
2256,5.669977,0.0,1.3007289,3.245895
2257,8.3557205,0.16177809,3.919382,0.94128937
2258,6.0873995,0.032046974,2.7964153,4.6823816
2259,2.594245,0.0,0.0,3.7888854
2260,7.4926004,0.26936597,5.0866632,4.6778927
2261,2.1481726,0.0,8.676187,3.7636194
2262,4.5613594,0.0,1.477977,0.8377735
2263,3.575819,0.2321232,0.26067173,0.0
2264,1.8200011,0.21032351,3.5548053,5.0565634
2265,3.7343335,0.83992225,6.898076,5.704194
2266,4.459776,0.0,1.0798117,1.7258034
2267,6.13364,0.0,1.7596246,1.4921181
2268,0.51834595,0.0,8.789318,4.272231
2269,8.2089615,1.104392,7.5912733,3.841441
2270,2.917344,0.4819811,4.0447073,6.336898
2271,0.20961419,0.0,8.446031,3.7058723
2272,7.3242364,0.5596728,6.4849434,4.9054284
2273,5.146155,1.3341942,5.2321754,4.553547
2274,1.8926023,0.21339262,4.1061287,4.6374226
2275,6.3172426,0.0,2.2651787,3.8244317
2276,5.416274,0.67590153,9.013178,5.2944326
2277,1.4792975,0.006210029,4.142662,4.476797
2278,6.4019322,0.0,2.5570788,1.6835812
2279,5.841414,0.0,1.4631987,1.2326516
2280,2.6029468,0.0,0.0,3.8256114
2281,3.2071574,0.0,0.43364012,0.5784458
2282,6.32408,0.23253405,3.780241,2.322211
2283,5.6359234,0.39884394,2.9752145,3.787226
2284,4.019293,0.7969453,4.186987,6.3187256
2285,4.56984,0.6202062,2.9331145,4.7951574
2286,4.3830476,0.0,1.1135118,2.923278
2287,3.239574,0.3589241,7.9815454,5.112178
2288,4.829713,0.0,1.7900862,1.084312
2289,6.2617645,0.5027377,2.594232,0.10253681
2290,4.438685,0.3350976,2.4008737,4.3397284
2291,1.2982293,0.029566407,6.6915865,3.2847626
2292,4.9852753,1.2342684,4.700384,4.7145863
2293,5.8713818,0.7496175,1.8398553,0.0
2294,4.5973825,0.0,0.8030785,0.3457077
2295,0.4358448,0.0,8.873451,4.918246
2296,7.9209013,0.08890253,4.386732,2.7456248
2297,1.678247,0.0,8.550168,5.223233
2298,3.6054647,0.61415315,7.3880663,5.344306
2299,3.185232,0.0,10.789842,2.856753
2300,5.524404,0.64641696,4.259396,5.841276
2301,2.0550036,0.53094393,4.821266,6.5781374
2302,1.1654373,0.067315996,6.192389,3.3313587
2303,4.8152986,0.0,0.31453973,1.4529371
2304,6.127013,0.0,1.5655787,2.006419
2305,2.575063,0.0,0.0,3.7920716
2306,3.0502772,0.77751017,7.3597364,6.1774435
2307,3.484489,0.0,0.37405232,1.2057197
2308,4.2313604,1.0801954,3.6686416,5.040248
2309,1.1631025,0.023989618,6.052841,3.223624
2310,5.4528155,0.0,0.7506569,1.7348342
2311,3.798183,1.1502321,5.460208,6.408045
2312,3.9881737,0.83487976,7.2679124,5.5515213
2313,5.4189887,0.0,0.9443274,2.940165
2314,1.9248348,0.25098866,7.8045387,5.1472445
2315,5.0494504,0.0,1.8150183,2.363622
2316,6.8188567,0.0,3.011345,3.1432226
2317,6.239725,0.967701,2.1004863,0.0
2318,6.912436,0.6265623,6.71544,5.1522837
2319,4.239575,1.0608896,3.678639,4.9816875
2320,3.2260065,0.4638638,5.216614,4.224581
2321,6.5040298,0.0,2.1713963,2.0374966
2322,4.657729,0.0,1.7965107,4.528681
2323,2.2240005,0.55200845,6.62236,6.229308
2324,5.044403,1.2792981,5.3291655,4.6689715
2325,2.6128983,0.0,0.0,3.8165247
2326,2.735134,0.48568445,4.1851354,6.3488173
2327,4.9608383,0.12676299,9.486718,4.015996
2328,2.5877872,0.0,0.0,3.76952
2329,2.5921366,0.0,0.0,3.7800858
2330,4.420941,0.2351839,2.6689787,5.335221
2331,3.4434702,0.49622267,3.8446345,6.5050316
2332,2.9199784,0.75643295,3.3328152,4.9679585
2333,3.5697916,2.2907248,1.8412763,0.0
2334,4.7465773,0.0,1.4887087,2.1056938
2335,3.7557278,0.84612936,3.0744152,5.191571
2336,6.0757504,0.6346203,6.3202615,5.5758543
2337,5.2954116,0.0,0.77652836,2.5014064
2338,2.2089186,0.15581435,4.74107,4.3431106
2339,3.769257,0.92807347,4.367626,6.403036
2340,4.7710776,1.1887381,5.3438153,6.360606
2341,5.937144,0.0,1.6014205,3.202195
2342,4.118899,0.76181,4.186253,6.407421
2343,3.7970235,0.88269037,3.241137,5.219309
2344,6.352827,1.060682,8.207946,4.970751
2345,5.1847816,0.0,0.6029678,1.9391978
2346,2.6062536,0.0,0.0,3.8067448
2347,6.6795106,0.837849,6.3145304,5.083524
2348,2.5970712,0.0,0.0,3.7986753
2349,1.0019684,0.0,7.9695225,3.4098322
2350,4.507778,1.1691587,5.6989865,6.5161176
2351,4.9020762,0.0,7.0453606,5.0481935
2352,3.1755488,1.8123817,0.6539364,0.0
2353,6.114355,0.043624997,1.9166888,0.2639454
2354,5.019666,1.1778212,5.2208424,6.320287
2355,5.399606,0.89239204,3.9783368,4.6687455
2356,7.9502025,0.07486588,4.5465245,2.6625946
2357,3.824233,0.0,0.9552256,0.49473625
2358,6.8371596,0.5178973,5.792123,5.392463
2359,5.0858774,0.0,0.5551692,2.5275323
2360,5.2479286,2.6788907,2.201335,0.0
2361,8.161613,0.0,3.9933882,1.446276
2362,2.713326,0.0,0.0,0.92966527
2363,6.406686,0.40781075,3.8310227,4.853627
2364,4.989356,0.8073969,8.2613,5.3734336
2365,5.7710915,0.0,1.7332618,0.9062808
2366,4.3939266,1.2025964,5.6095276,6.5249863
2367,5.062734,0.0,0.7058748,3.0254009
2368,6.059103,0.2572537,3.2899728,2.5170827
2369,5.2909083,0.2165212,2.6484585,3.822757
2370,5.931293,0.0,1.3421323,2.4938622
2371,2.5921474,0.5225617,3.2778888,5.095691
2372,6.3305955,0.0,2.5580974,0.58382875
2373,7.901179,0.42553622,6.114803,4.3504395
2374,5.907082,0.1311025,2.9442554,2.4642127
2375,3.4994502,0.62889737,4.061564,6.432743
2376,4.091273,0.22209853,8.619645,4.239299
2377,5.8965874,0.0,1.7010292,1.2593466
2378,8.781213,0.68034875,6.6561594,3.1414955
2379,4.0752525,0.0,0.6364662,0.087417796
2380,2.583688,0.0,0.0,3.7893846
2381,2.5002494,0.31789678,4.0614223,6.2944155
2382,7.6333113,0.50386244,3.0470715,0.12402363
2383,4.998054,0.0,0.5605259,1.257148
2384,2.8805628,0.38897878,4.8154044,4.603515
2385,1.6637877,0.013406575,6.58449,3.2842429
2386,8.038108,0.67158884,6.8440695,4.1879954
2387,2.3654275,0.078478456,8.406873,5.1586285
2388,4.531874,0.19395393,2.749298,5.240191
2389,3.181063,0.8056607,7.563659,6.1253977
2390,3.578843,0.0,0.5236797,1.1440666
2391,1.4401488,0.011968374,3.6694503,4.820077
2392,5.634349,0.35663694,2.9372077,3.7437236
2393,6.126528,0.002619803,2.6086473,4.49044
2394,6.2748785,0.0,2.32818,3.9934676
2395,5.7878523,1.0005492,8.187975,5.828121
2396,5.1498117,0.0,1.9591051,2.454054
2397,4.6536717,0.0,0.23770994,2.302652
2398,5.5791464,0.0,0.9394897,2.1748908
2399,2.0409634,0.38251325,7.13332,5.8408785
2400,6.6014204,0.11060852,4.001276,5.0422144
2401,8.228974,0.18890154,5.4541483,1.2925961
2402,3.5360765,0.17271924,0.26290435,0.0
2403,7.000623,0.34248382,5.610488,4.975884
2404,5.5300274,0.39407998,1.5706074,0.0
2405,4.061931,0.0,0.61271346,2.185153
2406,6.1808476,0.0,1.4896832,2.4558442
2407,3.741917,1.010453,4.3783407,4.429928
2408,6.532015,0.0,2.686645,0.6951472
2409,4.7192874,1.2744961,6.9704947,5.812382
2410,5.1889195,0.0,1.244538,3.775328
2411,2.5858588,0.0,0.0,3.797458
2412,7.433212,0.34154183,3.2946448,0.23262198
2413,1.7369286,0.1632511,3.540969,5.0150433
2414,6.573976,0.0,2.181098,2.4386294
2415,9.152423,0.19924241,5.693644,0.8572646
2416,6.2881,0.0,2.2779598,4.03837
2417,7.921419,0.4786343,3.3158193,0.19181056
2418,6.174625,0.0,1.7274926,2.096921
2419,5.7378407,0.0,1.2451509,1.4905639
2420,2.8279943,0.14465421,8.330056,4.8778057
2421,5.2930117,1.6337044,5.53057,6.7229185
2422,4.4944954,0.0,0.11614311,1.0530827
2423,2.9870105,0.6697801,7.717255,6.077394
2424,3.8145876,0.572776,3.7601337,6.439742
2425,4.845038,0.8880132,3.6262565,4.9765716
2426,2.1328423,0.5216723,6.6432743,6.900297
2427,2.6023715,0.0,0.0,3.8415992
2428,4.6991167,0.26253033,1.0526233,0.0
2429,4.60896,1.2115691,6.14783,6.342637
2430,2.610535,0.0,0.0,3.7827103
2431,2.5993953,0.0,0.0,3.8062742
2432,2.61595,0.0,0.0,3.8000076
2433,4.4979672,0.8311047,4.393463,6.3202033
2434,7.640646,0.28223264,3.365418,0.32952255
2435,6.0128336,0.0,1.4642141,2.4272864
2436,1.1849842,0.0,8.316484,4.2078924
2437,4.588131,0.38466614,2.643218,4.395348
2438,7.154106,1.0637107,7.636766,5.083315
2439,8.889888,0.18918115,4.738029,0.9326586
2440,7.4858503,0.63811135,5.906556,4.2805
2441,6.454262,0.204292,3.7460318,5.144834
2442,8.179501,0.93818825,3.9374695,0.0
2443,7.60504,0.5107608,6.341063,4.854677
2444,5.14869,0.23133671,9.1486225,4.2782445
2445,6.2978024,0.35311323,4.1538897,5.371929
2446,5.1009846,0.6650529,7.31695,5.722796
2447,7.122176,0.6130173,4.6381683,4.6177793
2448,4.0355725,0.74835855,4.127475,6.373978
2449,3.1489284,0.35682786,5.477206,4.168931
2450,6.7745547,0.9902735,7.515383,4.809578
2451,2.6665385,0.7004855,4.639534,6.553546
2452,4.94391,0.8748087,4.437474,6.153506
2453,2.6400201,0.0,0.0,3.8510501
2454,4.014003,0.37235743,2.8544908,5.842705
2455,1.9059217,0.17790473,4.2506266,4.528855
2456,3.5946105,0.7595704,4.1986966,6.317743
2457,4.6425977,0.0,1.2621481,2.0579238
2458,4.618728,0.18735546,2.781633,5.172003
2459,4.5480013,0.0,1.4741639,1.5966249
2460,3.8515172,1.5445487,5.9701157,6.4755406
2461,4.97048,0.35701817,1.804078,0.13241507
2462,5.2162805,1.150434,5.2491784,6.2288876
2463,5.9988494,0.0,1.4348569,2.252354
2464,2.5846367,0.0,0.0,3.7718832
2465,5.378853,0.6541492,5.2193694,5.9330363
2466,4.635038,0.0,1.662933,3.5819352
2467,3.4632509,0.6105166,2.6845088,5.2839293
2468,8.9678335,0.23677295,6.0099244,1.3317223
2469,6.477351,0.1897825,2.3975148,0.16727324
2470,1.957293,0.21226636,7.9799223,5.0631666
2471,3.537274,0.25299898,8.417098,4.8937187
2472,2.0318077,0.17238182,4.4450097,4.4549084
2473,4.125566,2.4034312,1.30998,0.0
2474,2.2709892,0.116636574,8.0344305,4.4652095
2475,5.344025,0.0,1.2342888,3.6500924
2476,5.609698,0.2586246,3.3854442,5.276718
2477,7.952688,0.35276645,4.193651,0.2950223
2478,5.784486,0.0,1.2421098,2.5378945
2479,5.00395,0.984556,4.7412796,6.01899
2480,7.0158405,0.36881042,5.300703,4.831109
2481,1.3965209,0.017717957,6.0083513,3.2013
2482,1.744992,0.061629713,4.7446814,4.1344256
2483,4.962912,1.0639814,7.2909727,5.7598367
2484,3.7015433,1.0936897,3.5581608,4.782806
2485,7.7051005,0.3115551,4.71111,3.779476
2486,8.024263,0.23719072,4.8386383,3.4372456
2487,2.1794207,0.0,6.500505,3.2329626
2488,1.078134,0.0,8.186327,5.9006505
2489,4.946998,0.0,0.43763566,1.3019559
2490,6.933204,0.73840845,7.0051756,5.053845
2491,4.837807,0.0,0.3135339,2.263293
2492,6.0625553,0.2525853,3.380732,2.4636362
2493,3.9804542,0.0,1.1576831,0.34318858
2494,3.2378972,1.1212566,4.7933545,6.356128
2495,4.356014,0.8661893,4.4885488,6.2267156
2496,3.1303499,0.9372969,4.654491,6.553361
2497,4.5274553,0.46851593,3.3435707,5.981323
2498,5.4019647,0.78941905,5.586912,5.9330525
2499,4.4734235,0.69474417,3.0241046,5.0058894
2500,7.516204,0.07629794,3.337803,0.515565
2501,4.177172,0.0033791661,1.776576,4.66563
2502,6.7646875,0.0,2.839827,0.81626576
2503,6.675389,0.0,2.5194774,2.1765757
2504,5.3515,0.0064142942,2.341371,2.38798
2505,6.334239,0.0,1.7880169,2.064648
2506,5.1424637,1.2054992,4.947159,4.4953265
2507,6.1094503,0.83785725,3.8225546,3.8601882
2508,2.7165442,1.0545647,0.07670039,0.0
2509,6.1058545,0.0,2.0917134,2.812498
2510,6.965627,0.14389342,3.5219998,4.2499843
2511,5.3083234,1.002672,8.372789,3.5937884
2512,5.3817244,0.7174956,4.3683553,5.8816404
2513,2.547946,0.0,0.0,3.7712157
2514,5.7336707,1.8217897,5.908644,6.9443455
2515,4.0830393,0.7704014,4.216027,6.35472
2516,5.1868253,0.0,2.0929017,2.592613
2517,5.7988877,0.0,1.8099928,0.53798133
2518,4.7410808,0.0,1.4781649,2.9276402
2519,7.2995124,0.4183135,5.1009464,4.9761953
2520,2.1409497,0.6086759,5.157895,6.7262545
2521,6.7345867,1.2632501,8.115912,5.4508286
2522,7.8826947,0.19891083,4.504557,3.1045177
2523,5.9430246,0.59952766,4.7059126,5.8799596
2524,5.8899527,0.0,1.6834381,3.732737
2525,6.348768,0.0,2.0061884,1.9882281
2526,2.1025243,0.0,10.020375,2.6486099
2527,6.246313,0.15564328,3.686645,2.1869037
2528,2.1236668,0.008375943,5.3349395,3.800192
2529,7.370012,0.0,3.220059,1.0589924
2530,4.590962,0.89531475,4.532368,6.246097
2531,8.960291,0.93349427,8.259311,3.088639
2532,3.5047755,0.6231482,6.4605656,5.6186476
2533,7.305767,0.3040704,4.90209,4.8070207
2534,4.48381,0.8181295,3.2005978,5.045062
2535,4.54525,1.1899471,6.8751826,5.837282
2536,6.820386,0.39668697,5.103063,5.2650123
2537,4.6140037,0.17974621,1.0034571,0.016839638
2538,2.5947552,0.0,0.0,3.8051717
2539,3.0357027,0.0,0.19752061,0.8957208
2540,9.486934,0.37427044,5.2985153,0.63682026
2541,3.0064387,0.0,0.0069748163,1.0214659
2542,4.749286,0.0,0.27799582,2.225634
2543,3.706566,0.0,0.90346456,0.86328787
2544,2.7445476,0.75653833,4.6215715,6.4909396
2545,2.589933,0.0,0.0,3.7824552
2546,2.606075,0.0,0.0,3.779709
2547,4.379091,0.71079355,4.5581126,5.755167
2548,4.095711,0.044388235,0.0,1.2924168
2549,5.5484786,0.0,1.9147428,4.2190537
2550,5.961907,0.026435673,2.7388453,4.7249
2551,4.9138694,0.0,1.7459329,2.1629655
2552,5.753382,1.0343516,8.57319,4.3690906
2553,2.1359868,0.36957127,3.3196802,5.0354147
2554,2.5761368,0.0,0.0,3.7695277
2555,6.0798306,0.0,2.4128072,4.378876
2556,5.470765,0.0,1.1706818,3.4689407
2557,2.5709414,0.0,0.0,3.7619545
2558,3.8447216,0.020920634,1.2157092,0.22227062
2559,4.980884,0.3776216,1.2238567,0.0
2560,2.6175385,0.0,0.0,3.797156
2561,2.8126,0.827627,6.627402,6.2685385
2562,4.8933907,0.26772386,3.236812,5.405636
2563,6.1284637,0.56344384,3.6017084,3.0000186
2564,4.8482904,0.27856553,1.6228741,0.12721504
2565,5.0498986,0.7181645,1.3645806,0.0
2566,7.1937094,0.13335353,3.0143037,0.35731667
2567,2.7616968,0.9212801,5.591274,6.6119766
2568,2.8464713,0.6544309,3.3037047,5.1389146
2569,3.687806,0.60036606,2.4779553,5.2126164
2570,2.61896,0.0,0.0,3.7996676
2571,5.135802,0.0,2.2987394,1.7444961
2572,9.022119,0.30288506,6.1866846,1.1358105
2573,4.0079584,0.0,0.61759216,1.682775
2574,5.202888,0.0,8.73687,5.011033
2575,4.67561,0.5996822,1.5971162,0.0
2576,2.1469734,0.61628896,5.3042154,6.6530046
2577,6.84898,1.3016233,8.035497,5.1072674
2578,5.405496,0.0,0.7114857,1.9942842
2579,3.6819606,0.5950001,7.8408527,4.6619368
2580,1.0603545,0.0,8.700195,4.6648755
2581,4.4183207,0.27053946,2.313548,4.231606
2582,3.1891606,0.057453275,0.6357831,0.27233523
2583,3.3293462,1.0056771,5.814326,6.0531783
2584,3.4116435,0.7437448,4.5790186,4.6063356
2585,1.4633288,0.017468274,4.4346232,4.0672274
2586,4.633219,2.5055223,1.710396,0.0
2587,1.6351677,0.09929991,4.041764,4.626064
2588,3.2193446,0.0,0.08467418,1.303575
2589,0.0,0.0,7.7720704,2.688384
2590,6.3280654,0.13112295,3.9927955,1.9988618
2591,2.3987427,0.4358179,3.3568459,5.0523233
2592,2.6318862,0.0,0.0,3.8272512
2593,3.9815757,0.5876765,7.983712,5.0786457
2594,4.3603864,0.6461598,2.7483668,4.925147
2595,6.585467,0.58011,6.845784,4.9057813
2596,1.1657251,0.0,8.433657,5.6953425
2597,6.074302,0.550647,5.8647604,5.6879907
2598,3.0788445,0.49341947,4.034842,6.4747076
2599,5.1184793,0.0,1.911703,2.8042448
2600,2.6213002,0.0,0.0,3.7912524
2601,2.2336903,0.6875935,5.130661,6.893367
2602,4.4682336,0.6055928,3.856001,6.24681
2603,2.8177629,0.0,0.37866282,0.5836248
2604,7.7124825,0.29850137,5.2745204,4.3980427
2605,4.8961716,0.0,0.25275046,1.5777264
2606,6.521033,0.19119471,3.7507625,5.039876
2607,4.960729,1.899529,1.5819978,0.0
2608,3.6567726,0.6242468,2.6298003,5.2426596
2609,2.5640063,0.0,0.0,3.7747319
2610,6.0062594,0.6114345,3.457356,3.5486987
2611,4.0514903,0.945162,3.2075796,5.14167
2612,3.3557658,0.33269218,8.108261,5.105728
2613,5.7259316,0.40505928,3.035172,3.4678247
2614,4.383208,0.4977134,2.5840642,4.74886
2615,4.507005,0.0,1.0319042,2.3745928
2616,7.2205796,0.0,4.070041,1.7981396
2617,7.69219,0.4195133,6.0492163,4.7368803
2618,4.033109,0.9994098,5.5219164,4.0767937
2619,2.9204855,0.0,0.0,1.0316291
2620,4.695999,0.0,0.9736557,0.28979307
2621,2.0075853,0.0931378,8.549905,5.3925986
2622,4.8551793,0.0,1.8731594,3.4808218
2623,8.34258,0.13415492,5.3330483,2.4759402
2624,8.648233,0.6201668,6.535427,3.3678794
2625,3.6505566,0.6110967,2.576661,5.2215333
2626,4.1552067,0.46112603,3.3268518,6.1241946
2627,7.3753357,0.045445144,3.7789822,3.244053
2628,2.027776,0.014362872,8.242172,4.325508
2629,6.1316147,0.30964756,3.3859935,2.6137545
2630,5.171102,0.0,2.1313047,2.4768038
2631,5.532194,0.03669566,2.657999,4.837531
2632,4.9963713,0.0,0.9489535,3.4894857
2633,4.360872,0.0025843978,0.1037876,0.8401137
2634,5.388748,0.0,2.1006055,4.4953647
2635,3.2683,0.0,0.5260185,0.77747184
2636,3.537937,2.3078873,1.7716767,0.0
2637,2.5072942,0.7180739,6.465069,6.436816
2638,5.124844,0.0,2.170188,4.615354
2639,6.3378854,1.1415985,6.1770315,5.742552
2640,8.193209,1.2910156,3.8955312,0.0
2641,3.5477371,2.2534184,1.7704102,0.0
2642,1.6584066,0.12245095,8.05839,5.7916536
2643,5.007117,1.5683024,7.429068,5.1143746
2644,3.5425715,0.8889844,3.2196136,5.0891576
2645,5.932368,0.0,1.340394,2.080753
2646,4.2420692,0.9717065,4.8649592,6.2732873
2647,3.422968,0.8063552,4.205092,4.7120924
2648,8.273153,0.038682163,4.892302,1.789253
2649,8.085438,0.12530154,4.837392,2.8309913
2650,2.6135192,0.0,0.0,3.8181698
2651,6.1934104,0.0,1.9969913,3.4272954
2652,3.4494443,0.95032436,3.59267,4.8485007
2653,4.011716,0.67849237,2.5395799,5.021364
2654,6.9936743,0.60538346,6.8534155,5.153302
2655,3.5086985,1.0106211,4.537255,6.415212
2656,6.733337,0.0,3.0247717,4.030088
2657,8.336322,0.72843874,6.685421,4.0109634
2658,2.8369064,0.7666152,6.625767,6.029836
2659,2.1153755,0.0,5.863073,3.64593
2660,4.1230726,0.16796178,2.1510096,5.0704226
2661,6.4500995,0.0,2.4954126,0.41804165
2662,4.7388635,0.0,0.5816181,0.7491909
2663,5.186713,0.0,7.031213,5.167539
2664,5.4268026,0.0,1.0202247,2.5594997
2665,2.5763469,0.0,0.0,3.8111718
2666,4.829189,0.0,1.3651705,2.4003043
2667,3.819532,0.11072683,8.386807,3.3536174
2668,1.9793882,0.2970581,7.5183964,6.3498745
2669,4.665928,0.5799183,3.8319335,6.1206026
2670,2.627489,0.0,0.0,3.7927797
2671,5.664073,0.50061613,1.692065,0.0
2672,4.4657516,0.0,1.1079893,2.9069464
2673,2.0294468,0.18624634,4.144113,6.1926727
2674,5.382338,0.0,1.0434699,3.2264688
2675,2.7331116,0.0,6.6161003,3.856314
2676,2.720943,0.0,8.677117,4.227508
2677,3.255175,0.77753025,4.4547205,6.6099195
2678,4.850315,0.0,0.36994207,2.18102
2679,3.0314803,0.0,0.08604729,1.0005772
2680,4.2983947,0.8872177,3.2332478,5.18502
2681,6.6825614,0.18185848,3.53546,4.4558597
2682,4.2040744,0.008287609,0.015410662,0.857361
2683,1.9992585,0.10757649,8.114948,4.5932064
2684,2.464137,0.51668006,7.3430953,5.5072603
2685,6.627623,0.37817103,5.8442774,5.1002965
2686,6.779405,0.0,2.691289,2.9589486
2687,2.6905565,0.87192124,5.8104234,6.5616198
2688,2.9986045,0.68372256,4.0742154,4.8193245
2689,3.9210181,1.1553277,5.474623,6.5182524
2690,3.5819917,1.0119532,7.213498,5.7713113
2691,6.403272,0.0,2.7653308,3.4409835
2692,2.7552786,0.0,0.0,0.9444434
2693,1.8293011,0.0,8.994558,3.3380063
2694,7.181186,0.18517792,4.393331,4.6571026
2695,1.5845854,0.05214399,5.4423237,3.6871178
2696,6.110093,1.0770339,8.633942,5.30376
2697,4.1509347,0.74923295,4.147761,6.3937736
2698,2.3244271,0.0,5.9215198,3.8162615
2699,2.9441752,0.66350937,7.420987,5.692027
2700,4.262927,0.0,0.54769325,0.22025724
2701,4.019584,0.15270823,8.710423,4.2254777
2702,6.6565957,0.0,3.0596352,1.3486683
2703,4.7362967,0.11441976,2.670845,5.0179186
2704,8.157417,0.0,4.437803,2.132296
2705,5.743094,0.1890316,2.8444943,2.856281
2706,3.8986533,0.0,1.1314405,0.50898474
2707,1.8058888,0.0,5.724793,3.431435
2708,6.6102467,0.1643259,5.049926,5.208524
2709,2.9899788,0.2988357,8.137806,5.0774083
2710,6.171852,0.0,2.537734,4.1776695
2711,3.4153013,0.269903,8.043666,4.8067474
2712,0.066498905,0.0,8.317019,5.242814
2713,4.397053,1.0080845,3.6580071,5.03588
2714,4.9244347,0.0,1.9109975,2.1041741
2715,6.3674827,0.0,1.933571,2.1741054
2716,4.465903,0.49767357,2.652968,4.701542
2717,6.983296,0.0,2.9378538,1.8814342
2718,2.6465254,0.0,10.072371,2.7684786
